,Unnamed: 0,Unnamed: 0.1,category,url,question
69,69,2352,aritmia,/komunitas/topic/gejala-jantung,"ass.   knp yh setia saya kaget,dibentak detak jantung saya tidak normal waktu sebelum nya tidk seperti ini tp sudah hampir satu bulan saya mudah kaget,detak jantung tdk terartur,sangat mudah capd dan mudah sesak nafas itu gejala penyakit apa yh 
#tolong_dijawab_"
810,810,2572,serangan-jantung,/komunitas/topic/massala-pada-dada,"   ni,saya sering sakit dada sebelah kiri dan disertai sakit pinggang dan uluh hati,?penyakit apa itu "
863,863,2561,serangan-jantung,/komunitas/topic/tindakan-yg-tepat-dan-efektif-penyakit-penyempitan-jantung,awalnya krn sering sesak nafas..lalu kami memeriksakan diri dan hasil pemeriksaan  ditemukan adanya pengapuran dipangkal cabang jantung yg merupakan salah satu sebab seringnya sesak nafas. mohon saran apa yg harus dilakukan selain saran dr  yg memeriksa harus di pasang ring. dan kalaupun setelah pemasangan ring tsb apakah akan terus mengkonsumsi obat2an? apakah ada efek samping dr tindakan tsb?
780,780,2504,serangan-jantung,/komunitas/topic/serangan-jantung-pasca-pasang-ring," saya laki2 umur 33th.10bulan lalu saya pasang ring jantung di rs harkit.tpi stlah 10bulan saya kmbali trkena serangan jantung pdhal saya sll mnum obat dan jaga makanan saya.yg  kan apakah sumbatan jantung saya kambuh krn pkerjaan saya yg trll berat (apakah kerja
berat bisa mempercepat sumbatan jantung)...apkah ssya harus gnti kerjaaan ??tlong dijwb.thk"
941,941,2465,serangan-jantung,/komunitas/topic/dada-kiri-sering-sakit-2," ...
 , dada kiri saya akhir-akhir ini sering sakit sekali, terasa hingga ke punggung apa lagi saat terasa kantuk dan menguap, saat menguap itu makin terasa sakit sekali.. itu  ? mohon bantu infirmasin.
 sebelumnya"
1213,1213,1914,stroke,/komunitas/topic/pembekuan-darah-di-kepala,"   kalo ada pembekuan di kepala apa harus oprasi, trus akibat dari pembekuan itu sendiri apa ? terimaksih"
1042,1042,702,stroke,/komunitas/topic/strokea90a57,", umur 67 th, merasakan lemas pada kaki sebelah kiri, menjalani ct scan dan hasilnya ada penyumbatan di otak sebelah kiri, setelah beberapa kali kontrol  merasa sehat dan tidak mau kontrol lagi. waktu kontrol yang terakhir  bilang meskipun sudah sembuh obatnya harus tetap jalan. jadi saya beli sendiri obatnya, colpidogrel dan neugain, apa tidak apa-apa? dan sampai kapan?
"
97,97,2325,aritmia,/komunitas/topic/badang-terasa-melayang-mau-jatuh,", .. sudah 2 minggu mengalami badan terasa melayang mau jatuh kehilangan keseimbangan, kepala sakit, kaki semutan dan dingin apalagi kena air dan ac. sdh berobat 2 kali tapi masih belum ada perubahan, mata mengantuk terus..
mohon jawabannya,
 jawabannter

mohammad ramli di batam."
567,567,488,hipertensi,/komunitas/topic/konsumsi-obat-nifedipin-dg-kalsium-dan-fe,"..
 , bagaimanakahbefek nifedioin jika dikonsumsi dg kalsium atau fe?
saya skrg sedang hamil dg hipertensi dlm kehamilan. dan dikasihnya nifedipin 3x1. sedangkan saya juga mengkonsumi fe dan kalsium..
pakah bolrh diminun bareng2?
terimakasih
"
1196,1196,1816,stroke,/komunitas/topic/cara-menyembuhkan-stroke-ringan,", ayah sy berumur 73 thn, sejak 2 hari kmrn kaki & tanganya gmpang kesemutan, slain itu jg pusing sekali. cara bicaranya agak cadel ato pelo. o bgaimana penyembuhan & terapinya dan hal apa yg harus dhindari"
1061,1061,1769,stroke,/komunitas/topic/penanganan-stroke,",  .
 (48 tahun) sudah terkena stroke ringan sekitar 5 bulan yang lalu,  sudah lama menderita diabetes kering, namun saat sebelum stroke beberapa hari sebelumnya makan daging secara terus menerus selama beberapa hari yang menyebabkan tensinya tinggi, sehingga  terkena stroke
 mengalami rasa seperti tebal pada kaki dan tangannya selama 1-2 minggu setelah terkena stroke, kemudia setelah rasa kebal itu hilang kemudianÂ tanganÂ kakinya terasa sakit (sebelum stroke  sering mengalami sakit di kakinya, karna dia pernah jatuh terlentang saat umurnya sekitar 35 tahun dan dilakukan ct-scan, bahwa ada saraf yang terjepit di punggungnya). sempat beberapa minggu  merasa sudah tidak sakit lagi dan tangannya bisa menggenggam dengan keras dan bisa berdaya selama namun kembali lemas dan 3 bulan tangan dan kakinya sakit, namun 2 bulan belakangan ini kakinya membaik dan tidak terasa sakit, namun sekarang permasalahan terletak pada tangan . dia sering merasa kesakitan pada tangan kanannya
 yang  ,

apakah aman jika orang yang sudah terkena stroke di urut, apalagi oleh orang yang tidak profesional (tukang urut biasa)?
apakah malah bisa menyebabkan sakit yang lebih parah (stroke berat/pecah pembulu darah) jika salah urut?
dimana kira-kira letak rumah sakit/  syaraf di tangerang yang bisa mengobati sakit pasca stroke?

, terimakasih"
30,30,2285,aritmia,/komunitas/topic/nyeri-bagian-dada-kiri-4,"saya wanita umur 23 tahun, sering mengalami nyeri seperti ditusuk jarum di bagian dada kiri, terus jantung saya selalu berdebar atau hentakannya kuat, sampai saya bisa melihat dada saya bergerak.
dan terkadang tiba tiba saya sakit perut lalu sakit sampai ke ulu hati. yang mau saya kan kira"" itu gejala apa  terus apakah saya harus segera cek ke ?"
40,40,2252,aritmia,/komunitas/topic/apakah-aritimia-dapat-menjadi-penyakit-turun-temurun,", saya penderita aritmia dan sudah melakukan pemasangan pacemaker semenjak tahun 2011 dan sampai saat ini masih melakukan pengobatan rawat jalan dan mengkonsumsi obat, apakah kerurunan saya nanti dapat terkena juga aritmia? apakaha saya akan mewarisi aritmia ke keturunan saya? "
22,22,439,aritmia,/komunitas/topic/aritmia710c48,",  !saya adalah orang dengan penyakit aritmia dan sedang mengonsumsi bisoprolol fumarate 5mg 1x1.terakhir saya cek denyut nadi saya 118 bpm ini lebih sedikit dari biasanya yang mencapai 140-170an bpm, akan tetapi sudah seminggu ini dada kiri saya terasa nyeri. apa yang harus saya lakukan  ?sementara keadaan mengahurskan dirumah saja ?
"
16,16,2309,aritmia,/komunitas/topic/jantung-tiba2-berdetak-kuat-hanya-sesekali,", akhir2 ini saya memang terlalu kecapekan dan stress kerja. ditambah saya flu dan batuk 4hr ini. dan hampir 4hr jg terkadang jantung saya tb2 berdetak kencang walau hanya dlm 1 atau 2detik saja. sempat kolestrol saya 213 bulan lalu. apakah ada kelainan di jantung saya? atau saya harus bertindak apa ? terimakasih.."
461,461,815,gagal-jantung,/komunitas/topic/apa-obat-bengkak-j,"  , bpk saya didiagnosis jantung membengkak, usia 50th, bengkak pada kaki, sering ngeluh nyeri dada sblah kiri, kulitnya kekuning2an, sesak nafas, nafsu makan dan minum menurun,
minta penjelasann dan obatnya apa ? terimkasih..,"
962,962,2577,serangan-jantung,/komunitas/topic/ciri-penyakit-dalam,",  . kira"" lau dadanya sakit seperti ada beban yg menimpa, itu penyakit apa ya?
"
1059,1059,1828,stroke,/komunitas/topic/pegal-di-sebelah-kanan-badan,", saya 22 th, hari ini badannya saya sakit2 atau pegal2 di sebelah kanan saja. mulai dari seluruh lengan sampai kaki. tapi hanya sebelah kanan. apa  penyebabnya dan solusinya?
terimakasih..."
773,773,1043,hipertensi,/komunitas/topic/kerongkongan-terasa-panas-dan-dada-berdebar-setelah-konsumsi-obat," ,  sedikit mengenai obat yg dikonsumsi bersamaan dan beragam 
 terkena kolesterol dan hipertensi
dia mengkonsumsi obat trolip 300 dan amlodipine 5 mg resep dari  , kemudian juga meninum obat nyeri otot merk myores ( tizanidine ) setelah makan  ini serta setelah itu sekitar 1 jam dia meminum obat trolip dan amlodipine seperti biasa tidak ada masalah setelah kira"" 1 jam kemudian dia meminum obat lagi berbentuk kapsul bewarna merah putih saya kurang paham apa merknya dan kandungann , tapi sekitar setengah jam meminum obat tersebut dia kerasa kerongkongannya panas dan dadanya berdebar disertai lemas saya jadi khawatir
yg ingin saya kan   merasa panas disekitar leher dan kerongkongan dan dada berdebar setelah meminum obat tersebut  ? apakah terlalu banyak mengkonsumsi obat secara sekaligus atau ada yg lainnya  mohon jawaban dan sarannya 
 banyak 
"
664,664,626,hipertensi,/komunitas/topic/tensi-darah-13,"
saya edy ingin  kepada ..
 tensi darah saya selalu tinggi?
6bulan lalu saya ikuti kegiatan donor darah tetapi tidak bisa karna tensi darah saya 120/180..
setelah 6bulan lalu sekarang ada kegiatan donor darah dan saya mengikuti kegiatan tersebut..namun gagal untuk di ikuti karena tensi darah saya tetap seperti itu.pengaruh karena apa ?
berat badan saya 105kg..ada solusi n?.."
247,247,2412,aritmia,/komunitas/topic/apakah-asam-lambung-naik,":)  tan ahli ini saya merasakan kalo tidir rasanya dada kiri saya sedikit tidak nyaman,dan detak jantung berdebar kuat  tapi msh normal per menit 95kalidetaknya n ,saya sebelum nya juga pernah sakit  5th yg lalu dan rasanya muncul lagi tapi lain  dari yg dulu.dulu saya sesak nafas sekali dan jantung berdebar kencang sampai taro benda di atas dada kiri aja bisa jatuh sampe kencengnnya dan suka keluar keringat dingin juga,pas berobat kemana mana dicek dan di ronsen dari urin ini itu saya gak ada penyaji jantung .cuman ka asma dan magh.apa say efek terlalu berlebihan makan ?akhir ini dada saya detak jantung nya cpt ,saya akhir ini banyak pikiran  mudah cemas apa gara gara itu ;'(? rasanya kemarin mulut pahit tak ada rasa .tapi gak ada sesak nafas pusing gak ada .cuman detak jantung cepat aja "
661,661,418,hipertensi,/komunitas/topic/hipertensi-166," ,   ini sy bru saja cek tensi di apotek deket rumah saya hasil tesnya pun 132-138 sy lupa.. awalnya saya srring lemes dan sering mau pingsan. terus badannya panas. klo buat ngmong pun agak susah krna tertekan apakah ini hipertensi ..
kdg hampir mau pingsan dan melayang laayang dan tangan saya lemes gag kuat buat memegang benda.
buat tidurpun sya skrg jam 7 sudah ngantuk dan terkadang saya menggigil krna kedinginan . dan panas badan saya naik..
rasanya kawathir klo di jalan klo saya pingsan..
tadi di suruh apotekernya minum vitamin dulu sama jaga pola makan dan istirahat . vitamin renovit dari konimex saya juga minum amoxilin .. dan paracetamol..

sebenernya ada keterkaitan penyakit sya dengan hipertensi apa gag ?
atau saya sakit tipez atau demam berdarah atau yang liain...

sy di suruh minum vitamin ini 3 hr .. dulu satu tablet sehari bru cek kontrol lagi..
mohon di jawab .. smoga bsa membantu sya untuk minum obat ap.. untuk kesembuhan umur sy 20 th
"
250,250,2411,aritmia,/komunitas/topic/aritmia-2,"hay ...
 tan, saya pnderita aritmia karena dulu pernah kena serangan jantung. saya sudah kontrol rawat jalan selama 6bulan tpi hanya dikasih obat trus. yg  
1.apa aritmia bisa sembuh total hanya dengan obat?
2. apakah serangan jantung itu penyebabnya cuma arteri koroner tersumbat?mksud saya tidak ada penyebab lain?"
1015,1015,2799,serangan-jantung,/komunitas/topic/penderita-jantung-dan-tekanan-darah-sering-drop," menderita sakit jantung dan tekanan darah nya sering drop, harus makan apa ya sebaiknya ? dari apotik sering nya sangobion yang dianjurkan untuk membantu tekanan darah nya."
1244,1244,1454,stroke,/komunitas/topic/dampak-penyakit-stroke-dan-cara-perawatannya,",  tentang beberapa hal mengenai stroke.
Â 
1. apakah dampak yang diakibatkan oleh stroke iskemik dan stroke hemoragik berbeda dan seberapa penyakit stroke dapat mengganggu aktivitas?
2. hal yang membedakan stroke ringan dan stroke berat itu apa , lalu rentan usia berapa yang sering terkena stroke ringan dan stroke berat?
3. apakah cara penganan untuk penderita stroke yang usianya <65 tahun dan >65 tahun berbeda?
Â 
terimakasih"
256,256,2301,aritmia,/komunitas/topic/kista-dan-aritmia,"...
sept 2015 sy didiagnosa ada kista endometrium di sebelah kiri sebesar 4cm. sy blm berani operasi. sejauh ini alhamdulillah tidak ada keluhan kecuali bila sy kecapekan/over activity terasa tegang/benjolan teraba di area kista.
, apa yg sebaiknya sy lakukan dg kondisi spt itu?

feb 2017 sy terkena aritmia (detak jantung melambat pd hitungan tak beraturan), sekitar 2 bulan intens d perlahan berkurang intensitasnya dg siasat relaksasi tanpa obat.
, apakah ini trkait dg kista sy?
, bisakah sembuh dr aritmia?
, apa sebaiknya yg sy lakukan dg aritmia ini?
hatur nuhun..."
493,493,2171,gagal-jantung,/komunitas/topic/keringat-banyak-dan-lemas, . saya berumur 41 thn saya jarang berolah raga . sekarang ini kala saya terlalu cape banyak ngomong . jalan nanjak badan saya keluar keringat banyak badan lemas dan sedikit sesak. kadang sampe oyong .  . makasih atas balasannya.
124,124,482,aritmia,/komunitas/topic/hallo-dok-umur-saya-20-dok-kenapa-ya-3hari-ini-dada-bagian-belakang-sebelah-kiri-saya-sering-nyeri," , umur saya 20,   ya 3hari ini dada bagian belakang sebelah kiri saya sering nyeri terasa berat lengan tangan sebelah kiri juga ikut berat, kadang jantung terasa berdebar, perut terasa tidak enak, sedikit gemetar, dan selalu ada perasaan gelisah,  apa di umur saya yg masih 20th bisa terkena panyakit jantung? 
"
1190,1190,1034,stroke,/komunitas/topic/kapan-tidak-bisa-menelan-sama-sekali-akan-sembuh-karena-gejala-strok-ringan,",, terkena gejala strok ringan,, awalnya pusing trs tensi naik .darah tinggi,di larikan ke klinik dari klinik di rujuk ke rumah sakit umum,dri rmh sakit umum di rujuk ke rumah sakit negri.. gejalanya sama .tidak bisa menelan sama sekali.makan minum pun tidak bisa melalui mulut .hanya pakai selang yang lewat hidung,,11 hari di rumah sakit, hanya di terapi terapi tenggorokan saja. skrng dusah diperbolehkan pulang tpi blom bisa makan dan minum ,menelan ludah aja tidak bisa .bagai mana  ..kapan  akan sembuh.ð­ð­ð­ð­ð­ð­ð­ð­
"
791,791,2457,serangan-jantung,/komunitas/topic/jantung-75,",  . kalo penyakit jantung itu menurun (genetik) gak ?  berumur kurang lebih 52 tahun punya penyakit jantung, sedangkan saya anaknya berumur 21 tahun, itu kemungkinan saya terkena turunannya (genetik) atau tidak ?
."
1026,1026,2653,serangan-jantung,/komunitas/topic/bahaya-kolesterol,", apakah kolesterol tinggi sangat berbahaya ?"
178,178,474,aritmia,/komunitas/topic/tidak-kehabisan-nafas-membuat-nafas-stabil-saat-olahraga,", ..saya radit, umur 19 tahun.., apakah ada vitamin atau makanan yang bisa membuat nafas lebih stabil (tidak terengah-engah) saat berolahraga khususnya lari? karena saya ingin mengikuti lomba.. untuk waktu dan sarannya saya ucapkan terimakasih :)
"
1197,1197,1764,stroke,/komunitas/topic/kehilangan-kesadaran-dengan-indikasi-awal-kebas-dan-kesemutan-tubuh-bagian-kanan,"dear  yang saya hormati,perkenalkan saya benny, laki-laki, 28 tahun, bb/tb: 60kg/172cm.pekerjaan di bidang telekomunikasi dan tidak jarang saya harus berhubungan langsung dengan perangkat telekomunikasi dan bekerja sampe larut malam bahkan dini hari.sebelumnya izinkan saya untuk sedikit bercerita panjang lebar mengenai kondisi saya saat ini :)ceri berawal akhir tahun 2014, sekitar bulan oktober ataupun november. saya mengalami susah fokus, sulit untuk membaca (mengeja kata), dan terkadang sedikit linglung. saya fikir saya hanya mengalami stress, karena tekanan pekerjaan. puncaknya adalah bagian tubuh saya sebelah kanan berkedut-kedut dan bergerak sendiri tidak bisa saya kontrol (lubang hidung sebelah kanan, mulut dan bibir atas sebelah kanan, serta jari-jari saya di tangan kanan). kemudian saya dilarikan ke rs untuk pengecekan terkait kondisi saya ini. awalnya saya ditangani oleh  spesialis saraf. pengecekan rekam saraf otak ok, tidak ada masalah. cek darah, urine, tensi, semua normal. kemudian saya diarahkan ke  spesialis bedah saraf. masalah mulai ditemukan setelah dilakukan mri dan mri contrast di kepala saya. dari hasil mri terlihat ada lesi di otak kiri saya dengan ukuran hampir 4cm dan saya divonis cavernoma. saya disarankan untuk mendapat tindakan operasi ataupun dsa. terus terang saya ada ketakukan sendiri untuk mengambil tindakan, kemungkinan adanya efek samping baik ringan, berat, hingga kematian terbuka lebar. langkah yang saya ambil berikutnya adalah mencoba mengatur pola hidup dan alhamdulillah selama setahun tidak ada keluhan. pada bulan oktober 2015, saat mengantar istri saya lahiran, saya merasakan kebas dan kesemutan di tangan sebelah kanan dan kemudian saya pingsan. kemudian kembali saya menjalani mri dan mri contrast, hasil mri menunjukkan bahwa lesi di otak kiri saya sudah mengecil, yang awalnya 4cm sekarang hanya sekitar 1cm. keluhan berikutnya terjadi pada bulan november 2016, saya kembali pingsan. indikasi awal sebelum pingsannya sama, bagian tubuh sebelah kanan, terutama tangan mengalami kebas dan kesemutan, kemudian saya kehilangan kesadaran. sekali lagi saya menjalani mri dan mri contrast, hasilnya lesi di otak saya sudah tidak ada, yang ada hanyalah sisa ""bekas luka"". dua kali saya mengalami kehilangan kesadaran, ada jeda sekitar setahun. tapi beberapa hari lalu, tepatnya tanggal 1 april 2017, saya kembali kehilangan kesadaran. berikut kronologisnya (versi istri): ""berawal dari kesemutan pada tangan dan menjalar ke kaki, proses terjadi sekitar 5 menit, sampai tangan tidak bisa dikontrol oleh otak (telapak tangan bergerak dengan sendirinya membuka menutup/seperti menggenggam) sampai pada akhirnya keseluruh badan, dimana badan kejang kedua tangan terjulur kedepan (seperti vampir versi cina). posisi telapak tangan melengkung ke bawah, badan kakipun ikut kejang, disertai mulut mengot ke kanan (seperti orang stroke) lalu jatuh, dilanjutkan dengan tahap muka memucat dan bibir membiru (proses kejang terjadi kurang dr 2 menit), selanjutnya pandangan menerawang (tidak sadarkan diri). melihat keadaan tersebut, langsung keluarga membawa saya ke rs. sempet sadar (sekitar 3 menit), tp masih dalam keadaan bingung (mekan, saya ?) setelahnya merasakan mual, dan langsung muntah. setibanya dirumah sakit (perjalanan sekitar 7 menit ke rs) pasien sadar 100% dan mulai mekan hari apa, apa yg sebelumnya (atau kegiatan sebelum tidak sadarkan diri) dan semua kembali seperti semula, hanya saja pasien merasakan pegal2 pada badan, lemas, lesu, pusing.""jarak pingsan terakhir ini dengan yang sebelumnya hanya lebih kurang 5 bulan. apakah dengan semakin singkatnya jarak ini menandakan kondisi saya semakin memburuk?sampai dengan hari ini alhamdulillah saya baik-baik saja, hanya terasa sedikit pegal di beberapa bagian tubuh saya yang kemungkinan karena kejang-kejang yang saya alami sebelumnya. yang saya ingin kan adalah, apakah  ada analisa lain mengenai gangguan yang saya alami? apakah benar cavernoma (tapi terakhir lesi di otak kiri saya sudah tidak ada) ataukah mungkin ada masalah lain? apakah gangguan yang saya alami ini adalah pure masalah medis ataukah ada hubungannya dengan mental? serta kesemutan dan kebas yang saya alami, apakah mungkin ada hubung dengan cikal bakal stroke?jika  membutuhkan hasil-hasil mri dan radiologi saya, selanjutnya akan saya kirimkan terpisah. mohon pencerahannya,  :)"
1110,1110,1052,stroke,/komunitas/topic/snh,"alomohon di bantu penjelasan hasil ct scan  :tampak lesi hipoden kecil di corona radiata kanan dan capsula internal kiri, system ventrikel dan cysterna tampak normal, suloi dan gyri tampak prominen, tidak tampak deviasi midline struktur, pons dan cerebellum tampak normal, tak tampak klasifikasi abnormal, orbita dan mastoid, sinus paranasalis tampak baik, tulang calvaria tampak normalkesan: lacunar infraction di corona radiata kanan dan capsula internal kiri, brain atrophy
"
143,143,2345,aritmia,/komunitas/topic/merasa-degupan-jantung,",
  tentang masalah yg saya hadapi sejak kebelakangan ini. kadang2 sya bisa merasakan degupan jantung saya seprti tidak normal, dimana kadang2 saya merasakan 1 kali atau 2 kali degupan jantung saya kuat seperti perasaan kaget. dan ini sering sya rasakan kira dalam semunggi 3 atau 4 kali. apakah ini petanda jantung sya ada masalah."
353,353,762,gagal-jantung,/komunitas/topic/kenapa-kaki-bengkak-terus," ,    ..
mertua saya sudah 1 minggu ini kedua kaki nya bengkak .. setelah di cek gds ny hasilnya 86mg/dl . sudah di infus cairan 2kolf ..
sekarang kedua kaki nya tetep bengkak .. sekarang yang saya harus kami apa ??
perlukah pemeriksaan lanjutan dengan  spesialis penyakit dalam ??
tolong penjelasanny 

"
1287,1287,1497,stroke,/komunitas/topic/stroke-dan-asam-urat," , mau  kalau stroke dan ada asam uratnya di pijat gpp yah?"
210,210,905,aritmia,/komunitas/topic/rasa-cemas-kram-otot,",2 bulan lalu saya mengalami kram otot dada dibawah tulang rusuk.oleh dr syaraf diminta utk rontgen dan ekg. hasilnya jantung normal.tetapi bbrp hari ini ada perasaan cemas dan jantung berdebar sehingga dibagian dada dan otot dibawah rusuk terasa tidak nyaman.seperti apa ya penanganann?.
"
268,268,2205,gagal-jantung,/komunitas/topic/komplikasi," ,saya yulius ,  dunk jika dm dan hipertensi apa saja sih yang bisa menyebabkan komplikasi bagi organ tubuh mana saja yang bisa terserang 2 penyakit ini ,dan sya  beda tdk amplodipine 2 kali sehari 1 tablet yang 5 mg dengan 1 kali 1 amplodipine 10,mg buat di minum gmn penjelasan n .."
239,239,2298,aritmia,/komunitas/topic/jantung-berdebar-49,",saya umur 23thn
2hari ni saya merasa detak jantung saya agak aneh,tiba2 jantung saya macam tersentak
detak jantung biasa normal aja..tp sesekali bs tersentak gt ..sperti terhenti sekejap
frekuensinya lumayan agak sering dalam sehari,
tiap bangun pagi jg kaki saya kaku gt
kira2 saya knapa ??
trim's"
1152,1152,1441,stroke,/komunitas/topic/assalamualaikum-wr-wb-dok,", saya penah mengalami kehilangan keseimbangan dan kepala terasa berdenyut"" tapi tidak lama, sering mengalami pegal di tubuh bagian kiri, apa itu gejala stroke  ? dan saya sering merasa tegang, padahal tiap hari saya berolah raga 30 mnt - 1 jam , pola makan saya juga teratur, tapi  mengalami penyakit jantung apakah minuman atau makanan yang terkontaminasi oleh  dapat menularkan penyakitnya ke sa ?Â 
sekian dan terimakasih
wasuaalaikum wr wb"
1074,1074,689,stroke,/komunitas/topic/lemas-di-tangan," bapak saya umur 48th riwayat ht tak terkontrol saat ini mengalami keluhan lemas ditangan kanan dari siku kebawah jika untuk mengangkat sen awalnya lemas tp lama kelamaan biasa aja awalnya bapak saya bekerja mukulin tembok buat ngehancurin semen setelah itu timbul gejala yg sekarang itu  yaa  ?tidak ada sakit kepala, tidak ada kelemahan kaki kanan
"
634,634,579,hipertensi,/komunitas/topic/terhindar-dari-serangan-stroke,", saya saat ini mengkonsumsi obat hipertensi dengan 3 kombinasi, lisinopril 5 mg pagi, amlodipine 5 mg disiang hari dan , bisoprolol 2,5 mg di malam hari dan simvastatin di malam hari. karena saya sering agak kesemutan walaupun tidak parah, hanya sensasi celekit-celekit, saya minum mecobelamin 500 ug 2 kali sehari. saat ini saya sedang menjalani diet penurunan berat badan dengan diet karbo, mengurangi tepung, gula, nasi, dan berusaha satu hari saya mengkonsumsi buah dan sayur sebanyak mungkin, maenghindari gorengan dan makanan dengan lemak tinggi (sempat beberapa waktu saya agak melonggarkan diet ). dan untuk olahraga saya berusaha 30 menit untuk jalan sehat setiap hari, juga sejak saya sakit cacar kemarin selamat 14 hari saya tidak berolahraga. perannya apakah saya masih ada kemungkinan terkena serangan stroke ? bagaimana saya dapat pengertian yang benar tentang hal tsb ? jika dengan mengkonsumsi mecobelamin sensasi seperti kesemutan tidak juga hilang, apakah itu efek samping dari obat hipertensi atau bagaimana mengatasinya. karena kesemutan itu sedikit hilang jika saya berisitirahat malam, dan setelah minum bisoprolol malam hari besok paginya tidak ada sensasi kesemutan tersebut, juga sedikit kedutan. "
341,341,2132,gagal-jantung,/komunitas/topic/donor-organ,", teman saya ingin mendonor ginjal, dan jantung nya apakah ada syarat-syarat tertentu dan jika pihak keluarga tidak menyetujui apa masih memungkinkan? dan apakah ada batas umur untuk melakukan dono?"
134,134,2300,aritmia,/komunitas/topic/cara-mengatasi-kecemasan,", saya pernah masuk ugd rumah sakit setelah minum kopi hitam, rasanya jantung berdebar dan sesak nafas, juga ada rasa kesemutan. setelah ekg hasilnya saya terkena aritmia. tapi walaupun saya tidak minum kopi saya sering sekali merasakan hal yang sama. terkadang cemas dan ada perasaan takut mati. apakah ini jenis aritmia berat?"
534,534,304,hipertensi,/komunitas/topic/bagaimana-cara-agar-lulus-tes-mcu,"apakah saya bisa lulus mcu bila tensi darah saya 140/80? dan bagaimana cara mengatasi agar tensi saya normal pada saat mcu?
"
114,114,855,aritmia,/komunitas/topic/sakit-jantung-lemah-dan-sakit-pundak,"..., saya seorang mahasiswa geografi yang kadang ada praktikum di lapangan. padahal di lapangan kadang mencari data lapangan jalan kaki sampai ke bukit atau tanjakan yang curam. permasalahannya, saya sudah riwayat sakit jantung lemah. seringkali, setelah melakukan praktikum lapangan, apalagi setelah jalan kaki naik tanjakan saya ngos""an dan jantung saya berdetak tidak karuan, dan kaki saya terasa kaku. saya takut jika saya akan pingsan. nah, untuk mengatasi agar jantung saya tetap kuat, bagaimana caranya ? klau boleh saran obat untuk saya, agar tidak mudah lelah karena penyakit saya ini.kemudian, ada hal lain lagi.  , saya sering kali mengalami sakit pundak yang begitu sakit, hingga mati rasa, kira-kira apa penyebabnya ? biasanya saya sakit pundak ketika saya duduk terlalu lama, jadi sakit pundak saya ini sangat mengganggu kegiatan saya sehari-hari terutama kuliah. apa yang harus saya lakukan agar sakit pundak saya ini tidak terus menerus ? mungkinkah dapat disembuhkan secara total , dan apakah ada obat yang dapat saya konsumsi untuk menyenbuhkan penyakit pundak saya ini ?mohon jawabannya, terimakasih. ð
"
259,259,2302,aritmia,/komunitas/topic/hipertiroid-39," saya prmpuan berusia 21 rahun, saya memiliki struma tetapi sya belum mengecek tiroid sya dan 1 thn belakangn sya merasa denyut jantung saya aneh, setelah di periksa ternyata jantung saya ada ves (ventrikel extra sistole), ves timbul 6 kali per menit saat istirahat dan 2 kali permenit sya beraktivitas, sya juga pernah mengalami nyeri dada kiri, menurut yg sya baca ves bsa di sebabkan oleh hipertiroid, apakah ves yg sya derita ini berbayaha dan bagai mna pengobatannya? terimakasih"
515,515,2149,gagal-jantung,/komunitas/topic/lemah-jantung-11,",saya selalu terkejut atau kaget ketika mendengar benda jatuh,ngebut diperjalanan,bahkan saat marah dada saya suka sesak nafas dan badan merinding bergetar dan keluar keringat dingin apa ini lemah jantung???"
