,Unnamed: 0,Unnamed: 0.1,category,url,question
823,823,2776,serangan-jantung,/komunitas/topic/apakah-gejala-asam-lambung-2,"...sdh 8 bln sy mengalami pusing mual sesak nafas,cepat lelah...dan hingga saat ini sy blm tahu pasti apa penyebabnya. tahun llu sy pernah masuk rmh sakit selama 7hri,pada pukul 02:00 setelah minum m150 susu, jantung berdebar,menggigil dan gelisah...di rmah sakit sy sdh periksa darah,kencing dan rekam jantung semua normal,selama di rmh sakit sy diberi obat paracetamol dg vitamin b serta infus, 4hri kemudian sy mulai merasa pulih dan minta infus di cabut krn sy merasa nyaman kalau tanpa infus yg sellu membuatsy resah jka ingin buang air...tpi  blm mengizinkan utk di lepas..smpai sy keluar rmh sakit...dan beri vitamin b tanpa obat dan keterangan penyakit yg sy derita,setelah keluar rmh sakit sy kembali beraktifitas sprti biasa dan makan apa yg biasanya sy makan (pedis,asam,susu coklat) akhirnya penyakit nya kambuh lagi dan bertambah parah(sesak nafas,pusing,gelisah,jantung berdebar dan mual) selama ini sy hanya konsumsi obat herbal dan obat maag sesuai dg yg sy rasakan...kira2 ..yg pasti penyakit sy ini apa ya......?Â "
1231,1231,691,stroke,/komunitas/topic/stroke-ringane39a31,",minggu kemarin tiba2 terjadi lumpuh sebelah kanan badan, memang sebelumnya dalam sebulanan tangan kanan sering semutan.setelah terjadi syukur saya ditangani cepat oleh  ahli syaraf tapi masih pulih kembali normal.
 minta petunjuk untuk mengatasi kronis kondisi saya begini, metode digital subtraction angiography (dsa) apa itu akurat? mohon saran dan petunjuknter.
 
"
1004,1004,2483,serangan-jantung,/komunitas/topic/penyakit-jantung-atau-lambung-2,"askum wr.wb.
 saya devin umur saya 25
 tan saya pernah di rawat di puskesmas terdekat 1 minggu yang lalu,kata  saya terkena penyakit lambung..saya juga pernah datang ke ahli dalam 3 bulan yang lalu hasil cek x ray jantung tak membesar,cuma ada dispepsia lambung aja
tapi sekarang dada kiri saya sakit kadang terasa panas,nafas sesak,di tenggorokan terasa mengganjal,mual,perih di perut,pusing kaya yang mau pingsan...
apakah ini gejala jantung atau bukan ,trim"
613,613,1420,hipertensi,/komunitas/topic/tensi-darah-200,",  punya tensi darah hampir 200, apa akibatnya jika tensinya setinggi itu ? apakah akan menimbulkan penyakit tertentu ? trims."
11,11,436,aritmia,/komunitas/topic/detak-jantung-skip-beat-atau-lebih-cepat-satu-detakan,"dua tahun yang lalu saya mengalami aritmia skipbeat setiap satu menitnya 2 s/d 5 detakan hilang, rasanya seperti nafas terhenti sekejap desir di dada cemas yang sangat. setelah itu berobat dan diberi obat pengencer darah dan pelebar pembuluh darah dan isdn. setahun berikutnya saya berganti  karena  saya bersekolah. saya di tes ekg, echo, dan treatmill hasilnya normal aritmia (pvc/pac) tidak nampak kemudian pengobatan dihentikan. saat ini saya masih merasakan skipbeat dan detak tambahan satu hari satu sampai dua kali terutama saat sujud sholat. setiap terjadi selalu membuat saya cemas. mohon advise dari  apa yang harus saya lakukan
"
122,122,2331,aritmia,/komunitas/topic/kepala-pusing-20,", ,mengapa setelah bangun pagi detak jantung saya begitu cepat dan seperti orang kelelahan,dan pada siang hari setelah saya banyak menghabiskan waktu dalam kondisi duduk (saya programmer di kantor) setelah berdiri kepala saya berkunang2,dan pada saat * buang air kecil detak jantung saya kembali cepat dan seperti orang kelelahan,saya mencoba mengatur nafas,mengambil nafas dalam-dalam namun yg saya rasakan seperti orang mau pingsan....mohon penjelasann,terimakasih"
364,364,808,gagal-jantung,/komunitas/topic/pembengkakan-secara-tiba-tiba,"... ada keluhan bahwa seluruh badan dan bibir  tiba - tiba bengkak, bahkan bibir bisa sampai sangat bengkak. setelah itu memang hilang lagi bengkaknya. akan tetapi, 1-2 hari berikutnya bengkak lagi . kira - kira penyebab bisa ada sakit seperti itu apa  ? apakah cuci darah memang diperlukan atau bisa ada penanganan awal yang bisa dicoba dulu  sebelum cuci darah ?"
655,655,13,hipertensi,/komunitas/topic/hipertensi6a8dc4,". dulu tekanan darah saya normal cenderung rendah. tp sejak punya asam lambung 1tahun lalu. tekanan darah saya jd tinggi diatas 140. pdhal saya kurus. itu  ?
"
793,793,2644,serangan-jantung,/komunitas/topic/sakit-dada-sebelah-kiri-8,"' ,  . saya sering sekali mengalami sakit pada bagian dada kiri saya, terkadang sampai punggung jajaran tulang rusuk pokoknya, lengan saya juga terasa kram/sakit. itu gejala sakit apa ? terimakasih wasulaikum"
885,885,972,serangan-jantung,/komunitas/topic/suplemen-meningkatkan-nafsu-makan-denga-riwayat-penyakit-jantung-koroner,",  . orang tua saya baru saja lekas sembuh dri dbd dan typus. tapi sampai sekarang nafsu makannya berkurang / tidak ada selera makan. mohon di info obat atau suplemen untuk meningkatkan nafsu makan orang dewasa dengan riwayat penyakit jantung koroner. mohon di bantu juga untuk info bagaimana cara mengatasi sariawan yang sering dialaminya. terimakasih"
593,593,934,hipertensi,/komunitas/topic/pengaruh-jantung-bocor-dengan-hipertensi,", sy pengidap jantung bocor, selalu kontrol setiap 2 bulan sekali & cek tekanan darah, & hasilnya normal (terkadang hipotensi), sekalinya tinggi jg msh batas wajar. tapi  kepala sy selalu pening setiap sehabis makan daging kambing? apakah ini hnya sugesti atau memang sy mengidap hipertensi? apakah ada korelasi dgn kebocoran jantung dan tekanan darah tinggi?"
653,653,1004,hipertensi,/komunitas/topic/trigliserida-tinggi-2,"saya berusia 46 th, 8 tahun yg lalu saya terkena trigliserida tinggi (325), setelah mengikuti diet dan terapi, tg saya turun normal. namun selalu berulang tiap tahun saat ini sdh yg ke 5 tg saya kembali tinggi dan saya kembali menjalani terapi..yaitu diberi obat fenofibrate 100 mg selama 3 bln...
peran saya :
1. apakah penyakit ini bisa menjadi permanen....?Â 
2. apakah saya harus berhenti total mengkonsumsi minyak goreng..?
3. apakah tg yg tinggi ada hubungannya dgn hipertensi, karena saat ini tensi darah saya rata-rata 140/100 bahkan 160/110....?
4. berapakah normalnya tensi darah di usia seperti saya 46 th...?"
998,998,2736,serangan-jantung,/komunitas/topic/sakit-lambung-2,", .
kakek saya umur 70 tahunan. sepertinya dia punya asam lambung. dia sering muntah dan ngerintih kalo perutnya sakit.
sering beli obat ""polisiline"" obat maag juga ga sembuh. sering minum jamu jugaa. tapi ga sembuh"" juga. setiap hari kesakitan terus. ituu gimana cara menghilangkannya yaa ?
"
1106,1106,1758,stroke,/komunitas/topic/apa-itu-stroke-penyumbatan,", bapak saya terkena stroke penyumbatan sebelah kiri, awal nya sebulan lalu vertigo tidak sembuh2, lalu diminggu ketiga tangan sebelah kiri tidak bisa digerakan, 3 hari setelah nya langsung terkena stroke sebelah kiri, sebelumnya sempat muntah dengan warna hitam lalu langsung tdk sadarkan diri 2 hari, yang saya ingin kan, apa vertigo itu termasuk gejala dan bagaimana proses penyembuhan nya dari stroke tsb dan berapa lama pemulihannya, apa tingkat kesembuhan nya tinggi ?? apa bahaya jika dalam proses penyembuhan/ pemulihan storke nya penderita terkena infeksi lambung sehingga diharuskan pasang selang dihidung ??
terimakasih "
668,668,1488,hipertensi,/komunitas/topic/komsumsi-obat-bersamaan,saya setiap hari komsumsi obat atorvastatin 20 dan amlodipin 10 apakah bisa diminum bersamaan klau malam hari  ? krn klau pagi hari saya juga komsumsi vitamin dan suplemen makanan ?  atas jawabann !
1228,1228,282,stroke,/komunitas/topic/bibir-miringa3c3ac," ,mau a...tiba2 bangun tidur bibir sebelah kanan saya agak gak rapet deh seperti biasa,  mau ngeludah aja gak bisa lewat tengah, keluarnya dr kanan trus jga...
"
74,74,904,aritmia,/komunitas/topic/konsultasi-211,"hai  ..   , terkadang ketika dalam melakukan aktivitas sehari-hari saya merasakan ada yg aneh dengan jantung saya, ada rasa seperti berpindah didalam jantung selama berpindah tersebut saya merasa sesak tapi tidak pernah lebih dari 1 menit hanya sekitar 1-3 detik .. dan saya tidak merasakan sakit apapun di bagian dada atau jantung seperti tekanan atau tusukan saya tidak merasakan seperti itu.. di tunggu jawabannya  makasih banyak ð
"
736,736,660,hipertensi,/komunitas/topic/hipertensi-127,"ass ,   donk klo hipertensi boleh engga di suntikin vit c 500???"
477,477,2173,gagal-jantung,/komunitas/topic/infark-miokard-akut-2,",   berkaitan dengan ima-mengapa syok berhubungan dengan infark miokard akut?-mengapa ima resiko lebih tinggi pada usia lebih dari 40 tahun?-mengapa infark miokard akut pada wanita meningkat setelah menopouse?-apa hubungannya komplikasi gagal jantung dan edema paru terhadap infark miokard akut?-mengapa makan terlalu banyak beresiko tinggi mendapat penyakit infark miokard akut?"
145,145,2351,aritmia,/komunitas/topic/hampir-pingsan," ... saya sherly umur 23th, dan sudah memiliki anak. saya mempunyai riwayat sakit magh, terkadang merasakan sakit ulu hati yg sampai menembus ke tulang punggung dan terasa sesak nafas, dan saat saya menjalani banyak aktifitas sy jg pernah mengalami hampir pingsan, yg di rasakan mual, detak jantung cepat, keringat dingin juga pandangan mnjadi kabur. dan setelah itu badan saya terasa lemas yg cukup lama, bisa sehari semalam baru pulih dari lemas nya.kalau ini terjadi, selang bberapa hari terjadi lagi. dengan gejala2 yg saya alami, menurut  saya ini  . ? terkena penyakit apa dan harus bagai mana penanganan nya. mohon jawaban n... trimakasih...."
1154,1154,1225,stroke,/komunitas/topic/obat-stroke-9,". mengalami stroke ringan 2 bulan yg lalu sebelah kiri, tapi sampai sekarang kesemutan dan kebas, juga terasa pedas dibeberapa bagian.beliau makin hari makin lemah fisiknya dan rentan cuaca dingin karna kayanya makin kaku. mengonsumsi obat dolo-neurobion, amlodipin, ranitidin, allopurinol, dexamethason, piroxicam, metformin, dan simvastatin.karena  mengidap gula darah, kolesterol, hipertensi dan asam urat. terakhir kali cek, asam urat dan tensinya normal .dari obat yg di atas, apa ada yg salah atau kurang ?obat apa yg cocok untuk  konsumsi?sebelumnya,  atas jawabannya.
"
881,881,2810,serangan-jantung,/komunitas/topic/sakit-di-dada-2,", usia saya 17 tahun dan saya ingin mekan mengapa terkadang dada saya terasa di tusuk ?"
575,575,99,hipertensi,/komunitas/topic/permisi-dok-11,"  kalo tensi 150/90 bisa di suntik tidak ya?
"
514,514,407,gagal-jantung,/komunitas/topic/kakek-sering-sakit-punggung,"   mau  akhir akhir ini kakek saya (sekitar 58 tahun) menderita sakit punggung, untuk jalan pun susah ditambah lagi wajahnya mulai membengkak dan kakinya juga terus tensinya juga naik.kira"" sakit apa ????terimakasih^^
"
722,722,1501,hipertensi,/komunitas/topic/obat-apa-untuk-menurunkan-tekanan-darah-tinggi-selain-captopril-25-mg,saya laki- laki usia 49 tahun mengalami tekanan darah 170/90 mohon solusinya  .
796,796,928,serangan-jantung,/komunitas/topic/akibat-pemasangan-stent,"   knpa kalo post primary pci do rca tdak boleh d berikan cedocard atau isdn??
"
442,442,777,gagal-jantung,/komunitas/topic/gagal-jantung-kongestif,",apa pantangan makan dan minum bagi penderita gagal jantung kongesif, dan berikan alasannya?
"
168,168,486,aritmia,/komunitas/topic/dada-dan-tenggorokan-sesak-semua-badan-nyeri-dada-sering-berdebar-kepala-pusing-dan-lemas,",  apakah hal yg saya alami seperti dada dan tenggorokan sesak, badan terasa nyeri dan capek semua, sering berdebar, kepala pusing apalah gejala asam lambung.saya mengalami serangan panik dan ketakutan serta kebingungan  menghadapi penyakit saya ini, karena rasanya badan capek dan ingin tiduran saja, bagian perut nyeri tapi tidak hebat.apakah saya harus kembali berkonsultasi le  terdekat ??saya kemarin sudah ke ugd terdekat dan sdh selama seminggu ini saya mengalami hal yg diatas,  hanya bilang sy terkena asam lambung.memang sebelumnya saya pergi traveling yg lumayan melelahkan dan hobi olahraga.walaupun capek terkadang tetap saya sempatkan. hanya menyarankan saya untuk tidak stress, istirahat, tidak terlalu capek, mengatur pola makan dan minum obat.mohon masukann, terimakasih
"
148,148,489,aritmia,/komunitas/topic/denyut-jantung-9,"

saya mengalami gejala mual ,muntah , keringat dingin dada sesak .
saya sudah berobat ke  kalo asam lambung saya naik , tetapi saya merasa ada yang aneh di jantung saya
terasa ada denyutan lain selain denyutan jantung normal , kaya detak jantung yg loncat tiba-tiba (denyutan sangat terasa) kadang muncul kadang tidak bisa di bilang jarang tetapi dalam sehari bisa berkali-kali denyutan itu datang paling sering sehabis makan denyutan itu datang
dada saya juga tidak nyeri saat denyutan itu muncul . ..

sebenarnya itu denyutan apa  ? sakit jantung atau yang lain ?
saya dan keluarga tidak ada riwayat penyakit jantung.

terima aksih sebelumnya
"
1038,1038,500,serangan-jantung,/komunitas/topic/sakit-didada-dan-nyeri-didada,",,ini saya sering mengalami sakit dada disebelah kiri dan nyeri panas didada ketika malam hari ,dan kdg2 jantung bedetak lebih cepat hingga tdk bisa tdur,..mohon penjelasan apa penykit sa,,
"
385,385,784,gagal-jantung,/komunitas/topic/jantung-174,", 
saya wanita berusia 25 tahun, akhir akhir ini saya sering merasa dada serasa tertindih dan nafas menjadi berat,baik dalam posisi berdiri, duduk maupun tidur, namun itu tidak berlangsung lama. dada sebelah kiri nyeri sebentar lalu hilang. saya sempat mendengarkan detak jantung saya menggunakan stetoskop. awalanya norma ""lub- dub"". namun sempat beberapa kali ada jeda ""lub-jeda-dub"" sampai 5-7 kali dalam semenit. apakah ini normal?
"
212,212,2284,aritmia,/komunitas/topic/tensi-rendah-5,"segera periksakan ke  apabila anda mengalami gejala tekanan darah rendah yang disertai gejala lain seperti sakit pada bagian dada, demam, denyut jantung tidak beraturan, napas pendek, dan pingsan. itu gejala apa ya.?"
1101,1101,1868,stroke,/komunitas/topic/stroke-16,", apakah ada tindakan atau hal yang perlu dilakukan pada seseorang yang terkena stroke sebelum membawanya kerumah sakit? sehingga mungkin dapat mengurangi dampak yang ditimbulkan dari stroke sehingga rentan waktu sembuhnya dari penyakit ini cepat"
1181,1181,1984,stroke,/komunitas/topic/sakit-pada-bagian-kepala,"  , ya saya selama hampir 3 thun ini sering mengalami sakit pada bagian kepala.dimana sakit tersebut menyebabkan saya pingsan dan mulai lupa terhdap apa yg sya kdag alami.
terimakasih "
862,862,2430,serangan-jantung,/komunitas/topic/tensi-rendah-5,"segera periksakan ke  apabila anda mengalami gejala tekanan darah rendah yang disertai gejala lain seperti sakit pada bagian dada, demam, denyut jantung tidak beraturan, napas pendek, dan pingsan. itu gejala apa ya.?"
451,451,788,gagal-jantung,/komunitas/topic/sering-merasa-lelah-dan-nafas-sedikit-sesak,",  sejahtera buat kita semua. mau  dong   saya kadang cepat merasa lelah dan nafas sedikit sesak, bahkan bila habis berlari terkadang tulang kering saya merasa sakit ngilu
"
34,34,844,aritmia,/komunitas/topic/aritmia-jantung-5," smlm sy ke klinik, sy sesak napas rasanya oksigen dlm tubuh amat sedikit, napas pendek, udh antara hidup dan mati, kata nya sy mnderita aritmia jantung. nah itu gmn solusinya,soal ny sampai pagi ini sy masih sesak napas tp denyut jantung tidak brdebar lagi kyk smlm
"
346,346,2168,gagal-jantung,/komunitas/topic/gagal-jantung-3,",
 kenal.
 
1. mengapa hipertensi termasuk penyebab dari gagal jantung ?
2. mengapa infarkmiokard yang luas menjadi penyebab dari gagal jantung kiri ?
3. apa yang di maksud ortopnea ?
4. mengapa ortopnea menjadi salah satu penyebab gagal jantung kiri ?
5. komplikasi dari gagal jantung kiri ?
6. pemberian oksigenasi pada pasien gagal jantung kiri
7. apa hubungan kedua kaki bengkak dengan gagal jantung ?
8. apa yang dimaksud dengan asites ?"
988,988,540,serangan-jantung,/komunitas/topic/sakit-dada-267,"   kenala kalo kena ac dan anginnn dada kiri dan kanan saya sakit kaya ada yg neken gitu
"
694,694,320,hipertensi,/komunitas/topic/hipertensi-187,"... ..penyakit hipertensi apakah menyebabkan bb menurun ?
jika saya ingin berkonsultasi ke ,sebaiknya ke  spesialis atau  umum?
jika ke  spesialis,khusus spesialis apa?
 
"
768,768,135,hipertensi,/komunitas/topic/kepala-terasa-nyeri-dan-panas,"..  ..  sudah lama menderita darah tinggi dan setiap hari harus minum obat. tapi sekarang  mengeluh kan kepalanya terasa nyeri dan panas dan itu sering.. kenpa ? minta solusi nya.. sudah coba ronsen jantung dan hasilnya jantung bengkak apakah itu pengaruh dari darah tinggi?
"
383,383,368,gagal-jantung,/komunitas/topic/lemah-jantung78a271,", , apakah kalo dulunya sering olahraga tapi sekrang sudah tidak olahraga lagi apa bisa menyebabkan lemah jantung? biasanya kalo orang yang mengidap lemah jantung suka gampang lemas?
"
1081,1081,1159,stroke,/komunitas/topic/stroke-ringan-17,"  lg duduk ikut pengajian tiba2 dia gk bisa berdiri dan gk ada kekuatan anggota badannya sebelah setelh di rawat hampir seminggu alhamdulilah bisa jalan dan bicara tp aku ngerasa ingatan dan sikap ibu aku beda itu  
"
556,556,402,hipertensi,/komunitas/topic/penyakit-keturunan-4,",  
, dikatakan penyakit keturunan atau genetik itu yang bagaimana? jika misalnya orang tua saya punya penyakit ht sesudah saya lahir, apakah saya memiliki resiko terkena penyakit ht tersebut?
"
887,887,933,serangan-jantung,/komunitas/topic/penyakit-apa-233,"as..
 .

saya denny 23 tahun, sy sering mngalami sakit dada, jantung berdebar2 dan mudah kagetan, kira-kira itu apaan yaa .?
"
1013,1013,2550,serangan-jantung,/komunitas/topic/201474,  ya pundak kiri saya selalu pegal pegal dan dada kiri saya selalu terasa sesak?
712,712,1409,hipertensi,/komunitas/topic/hipertensi-19,"..sy mau ..usia sy skrg 23 thn,trkdang tensi sy mncpai 150/100..tp sblum sya punya anak sya tdk prnh trkna hipertensi..bgitupun saat sy hamil n mlahirkn..tp"
473,473,797,gagal-jantung,/komunitas/topic/sakit-apakah-yg-dialami-bapak-saya-dok,"yg dirasakan bpk saya mual mual trasa mau kluar dahag' pembengkaan pada kaki, sering buang air kecil dan bab kluarnya sedikit sedikit, tolong  apa yg harus saya lakukan , mohon solusinter, trimakasih
"
776,776,541,hipertensi,/komunitas/topic/bolehkan-susu-bear-brand-diminum-pada-penderita-hipertensi,"..
  ,  penderita hipertensi, kolesterol, dan rematik.
akhir akhir ini masuk rumah sakit karena sesak di dada, dan ka karena jantungnya.
jadi ada yang nyaranin minum susu bear brand , tapi belum ada diminum karena belumtau apakah susu nya cocok apa tidak. soalnya  punya hipertensi itu, gimana ? mohon penjelasannya. terimakasih."
138,138,2410,aritmia,/komunitas/topic/jantung-14," saya penderita aritmia dengan keluhan kadang2 berdebar dan pusing nyeri dada.saya sudah berobat poli jantung 8bulan tpi aritmia saya tidak bisa sembuh total.kadang2 masih suka kambuh.dan saya dirujuk ke rs jantung harapan kita oleh  jntung saya untuk tindakan ablasi 3d.
detak jantung saya normal antara 60~100 denyut per menit tpi msih sering berdebar dan kalo berdebar detak jntung saya hilang.
yg mau saya kan
1.gmn cara  menangani saya kalo pas tindakan jantung saya normal/tidak kambuh??
2.klo saya tidak ablasi resiko apa yg akn saya alamai? soalnya saya seorang pkerja berat"
788,788,2728,serangan-jantung,/komunitas/topic/hubungan-antara-dm-dan-hipertensi," , ortu saya ada penyakit hipertensi dan di kasih obat diovan 80mg dan amplodipine yang 5mg ,tpi kok masih tinggi aja ya 150 /90yang saya binggung 1 kali sehari 2 tablet apa maksudnya ya dan untuk diabetesnya walau sudah pakai insulin  masih tinggi dan kadang ortu saya suka sakit di dadanya tepatnya di jantung itu knp ya .."
220,220,488,aritmia,/komunitas/topic/aritmia-pvc-susah-hilang,".. saya divonis  aritmia pvc sudah hampir 6 bulan saya rutin minum bisoprolol. tapi setiap harinya detaknya masih suka terasa meski tidak sering. mungkin hanya 4-5 kali . saya sudah usg dan hasilnya jantung saya normal ngga ada masalah. tapi kenpa aritmianya masih sering terasa, apakah kemungkinan ada penyakit lain?  .
"
1091,1091,1044,stroke,/komunitas/topic/sakit-tenggorokan-448,",bapak saya sakit tenggorokan.awalnya tdk ada gejala apa"",tiba"" sakit, dibuat mkn dan minum g bisa masuk,pasti kembali lagi kalau g lewat hidung ya lewat mulut.saat q  g sakit sebenarnya,cuma tdk bisa dmasukin makanan,suara nya pun berupah kayak orang pilek.apa gara"" minum jamu ya,soalnya beberapa hari sebelumnya beliau minum jamu jarak 3hr minum selama 3x,jamu jago namanya,karena beliau kena gatal"",makanya minum jamu gatal"".mohon solusinya
"
621,621,1574,hipertensi,/komunitas/topic/sering-sakit-kepala-2,"alo , umur sy 34 thn dan perokok. sy sering sakit kepala dan sy sdh periksa ke  saraf ka sakit kepala biasa.
sakit kepala sy belakangan ini terasa sering dan ketika sy jongkok atau sujud, hidung sy terasa penuh/tersumbat dan kepala sy jd skit serta badan lemas dan susah konsentrasi. mhn penjelasannya. tks."
1040,1040,1191,stroke,/komunitas/topic/penggumapalan-darah,", . kebetulan teman saya 2 hari yang lalu meninggal karena terjadi penggumpalan darah di otak dan dalam keadaan mengandung 6 bulan. apakah penyebab dari penggumpalan darah di otak ? apakah terlalu banyak beban pikiran termasuk penyebabnya?terimakasih  
"
803,803,2790,serangan-jantung,/komunitas/topic/dada-kiri-sakit,", saya 17 tahun...
dada kiri saya terasa sakit (sakitnya cuma 1-2 menit), ada rasa mual... sering sendawa dan buang angin... badan terasa lemas... susah bernapas..
ini karena lambung atau jantung saya yang bermasalah ?"
429,429,2142,gagal-jantung,/komunitas/topic/gagal-jantung-5,", ingin melanjutkan peran tentang gagaljantung setelah d vonis gagal jantung ,suami saya makanan,buah2an,sayuran apa saja yang bisa di konsumsi oleh suami saya,karena riwayat gagal jantung terjadi pembengkakan di karenakan hipertensi, jadi mohon sarann , "
89,89,873,aritmia,/komunitas/topic/denyut-jantung-terasa-dipunggung,", saya baru 2 bln pasang ring jantung tepatnya 1 okt 2018 kemaren. setelah makan saya sering merasakan detak jantung sampai ke punggung belakang. bila tiduran berasa sampai ke perut,bila duduk terasa sampai tenggorokan. serasa ingin bersendawa tp ga bisa. bbrp hari terakhir saya lebih sering merasakan denyut jantung sampai ke punggung.

mohon pencerahan penyebabnya  dan cara mengatasinya. terimakasih sebelumnya .
"
813,813,2522,serangan-jantung,/komunitas/topic/ini-serangan-jantung-atau-bukan-dok-tolong-dijawab-dok-makasih,", .1. dada kiri saya dulu kadang-kadang nyeri tiba-tiba sekitar 1 detik, bisa juga paling lama sekitar 2 detik, nyerinya seperti ditusuk, tidak saya ketahui  penyebabnya, dugaan saya ada masalah di jantung atau di paru-paru saya, tapi sekarang sudah tidak pernah lagi nyeri seperti itu. apa ada kemungkinan akan terulang nyeri seperti itu lagi, ?2. jika saya melakukan olahraga seperti memukul guling dengan keras atau bermain bulutangkis, kadang ada terdengar seperti ""hhhh"" di pernafasan saya saat memukul dgn gerakan tertentu, entah itu disebut terengah atau apa, itu  ?3. biasanya saya tidur di jam 8-9 malam, tapi malam tadi saya pergi belajar sampai larut malam dan minum kopi, sepulang kerumah saya sesak nafas ringan, saya paksa tidur walau masih sesak nafas, setelah bangun tidur saya kedinginan, nafas saya masih sesak disertai sakit dada kiri saya dan detak jantung cepat, sakitnya terasa saat saya menarik nafas panjang, tangan dan kaki saya lemas, saya coba ambil nafas pendek beberapa saat, akhirnya detak jantung kembali normal dan sakitnya hilang, tapi masih sesak nafas, padahal sebelumnya saya tidak pernah seperti itu dan kalo minum kopi biasanya saya juga tidak seperti itu. itu kira-kira  ?keterangan tambahan :*saya tidak merokok, tapi saya hidup dilingkungan perokok jadi kadang ada terhirup asap rokok orang secara tidak sengaja.
*pola makan saya mungkin tidak sehat karena saya biasa makan makanan instan, seperti: mie, telur mata sapi, dsb.
*saya pergi dan pulang sekolah setiap hari jalan kaki kira-kira sekitar 2,5km, atau jika ditotal menjadi 5km.
*sepulang sekolah saya malas bergerak, dan hanya berbaring di kasur sambil main hp.
*saya tidur teratur di jam 8-9 malam, dan bangun di jam 5 pagi.
*beberapa hari ini saya merasa sedikit demam dan kedinginan, namun saya tidak minum obat apapun sampai saat ini.
*saya belum pernah ke .
*saya alergi ikan dan seafood yg lain.
*umur saya 16tahun.
*tinggi saya sekitar 170cm, dan berat badan saya 42kg (timbangan saat beberapa bulan yg lalu)apa diagnosis anda berdasarkan keterangan tambahan saya itu, ?
apa pola hidup saya yg perlu di ubah berdasarkan keterangan diatas?
apa tips yg bisa saya lakukan atau makanan apa yg saya harus konsumsi supaya badan saya lebih berisi dan supaya berat badan saya normal, karena saya terlalu kurus?
apa larangan untuk sa?
dan kalo misalnya saya isi waktu sepulang sekolah itu untuk bekerja sambilan apa tidak apa-apa kah ? sebaiknya bagaimana ?sebelumnya terimakasih banyak ."
1256,1256,1495,stroke,/komunitas/topic/perawatan-pasien-stroke-ringan,thn 2015 suami mengalami stroke ringan krn hasil scan ada penyumbatan di otak. ybs di opname dan selanjutnya rutin minum obat cpg 1x malam hari dan neulin 2 x sehari. mohon informasi perawatan rutin yg perlu dilakukan ybs. perlu saya info bhw usia suami saat ini 74 th. 
439,439,399,gagal-jantung,/komunitas/topic/mengatasi-badan-bengkak," ,  konsultasi mengenai  usia (52th ) yg seminggu ini badannya bengkak, sebelum2nya tidak pernah seperti itu meskipun berat badannya naik. yg saya tau  sering mengkonsumsi jamu yg di jual orang sekitar rmh , tp yg saya curigai jamu itu warna hitam dan di kemas dibotol kemasan dan tanpa ada tulisan nama jamu. yg  kan, apakah bengkak tersebut karna jamu yg sering dikonsumsi? dan bagaimana mengobati bengkak, sebelum saya bawa ke rumah sakit? apakah dg minum air putih bisa membantu meredahkan bengkaknya? terimakasih tas perhatiann
"
920,920,553,serangan-jantung,/komunitas/topic/dada-memar,"....
kemarin hari jumat  jatuh di kamar mandi tengkurap dadanya memar... tiap tidur selalu susah dan sakit dadanya tp tidak sesak nafas.... gimana ... history penyakit  diabetes,jantung,pernah stroke 8 thn yg lalu dan sudah di pasang ring di jantungnya...
 ....
"
243,243,2335,aritmia,/komunitas/topic/keluhan-jantung,"saya ajeng usia 20th
kadang saya merasa ada yang aneh dengan jantung saya, ketika saya sedang beraktifitas atau tidur saya merasakan detak jantung cepat tapi hanya 2-3detik dan itu rasanya seperti kita sedang dikagetkan atau syok setelah itu langsung batuk yang menyedak
mungkin dalam sehari bisa lebih dari 3 kali saya rasakan
awalnya saya menghiraukan mungkin hanya karna kaget atau apa, tapi ini sudah hampir 1bulan+
apakah saya harus memeriksakannya ke  atau bagaimana?
mohon bantuannya"
578,578,1465,hipertensi,/komunitas/topic/mengganti-rosuvastatin-dengan-avatastin-komsumsi-garam-per-hari-2," ,  sy disarankan oleh dr sy sesuai hasil lab (kolesterol total 97, trigriserida 93, hdl 39, ldl 43) untuk menggati rosuvastatin dengan avastatin. kira2 ada efek negatipnya buat jantung ?. (sy sdh pasang ring 6,5 bln yang lalu). bagaimana dengan kadar kolesterol sy nantinya ?  peran lain, sy takut kalau tensi sy naik! berapa mg sebaiknya garam yang sy konsumsi per harinya karena sy tau garam juga penting.  ."
1271,1271,1728,stroke,/komunitas/topic/stroke-34,"selamat petang tor...
 berusia 71 tahun. telah kena stroke selama 12 hari . sebahagian tubuhnya sebelah kiri tidak berfungsi... (pipi kiri, tangan kiri dan kaki kiri). beliau juga ada kencing manis dan darah tinggi. apakah ada rawatan segera sebelum serangan stroke kali kedua berlaku. Ã¢Â mohon pencerahan. 
Ã¢Â "
286,286,2226,gagal-jantung,/komunitas/topic/dada-sebelah-kiri-sakit-dan-mudah-lelah,"... umur saya 20th sdah 2 tahun dada kiri saya sakit, batuk, berdebar-debar berat badan sering turun, tpi perut saya buncit . apakah saya mengalami lemah jantung ? tpi ketika saya berobat hanya di beri obat batuk."
1146,1146,315,stroke,/komunitas/topic/darah-tinggi082137,"mlm ,mertua saya punya hipertensi sejak melahirkan anak y yg ke 3 9thn yg llu,bidan blg sudah gbsa turun tkanan darah y,dn bnr smpai saat ini tekanan darah sllu tinggi,kmrn cek tknan darah 240/100 dn di leher trdpt gon,apakah pmbuluh darah bisa pecah  kl tensi segitu?
"
