category,,Unnamed: 0,category,url,question
stroke,1209,1209,stroke,/komunitas/topic/language-disorder,"Apa yang menyebabkan brocha dan wernickes aphasia?Bagaimana menyembuhkannya?
"
stroke,1202,1202,stroke,/komunitas/topic/stroke-107,"Saya stroke 10 des 2018 dirawat d rs 6 hari.Kondisi sekarang..separo badan yang kiri otot kaku dan kebas telapak kaki dan tangan.Dpt bicara..jalan..hanya kurang nyaman.Batuk yg belum sembuh sampai sekarang berdahak.Dirujuk di fisioterapi dengan saraf 161..Sampai saat ini belum tak lakukan karena dokter saraf lain tdk menjanjikan katanya terima apa adanya.Kalo jalan dada sapai perut tertekan..Jika tdk fisioterapi apa bs berubah membaik apa malah semakin nerat dok..mksh
"
stroke,1751,1751,stroke,/komunitas/topic/sell-saraf-otak,"Assalamu'alikum dokk, saya ingin bertanya?? Apakah benar sell saraf otak bisa mempengaruhi semua organ tubuh, soalnya jika kepala saya mengalami sakit luar biasa akibat banyak pikiran, pasti semua organ tubuh saya sakit. seperti : sesak nafas, perut bagian atas terasa sakit, punggung sakit & buang air besar kurang lancar.!! dan apabila sell saraf otak rusak, apakah bisa di perbaiki lagi atau tidak?? Terima Kasih.. dan mohon jawabannya."
stroke,255,255,stroke,/komunitas/topic/kesemutan-anggota-tubuh,"Halo dok, kenapa ya dok kedua mata saya ini kayak kelilipan tapi rasanya bergerak2, apa mungkin kesemutan di area kelopak ya dok?Keadaan tsb selalu terjadi ketika terlalu lama kena air dan kipas angin. Selain mata juga saya punya keluhan kesemutan dan nyeri otot di anggota badan, kalau ditekuk sekalipun cuma sebentar bagian yang ditekuk tsb langsung kesemutan dan kaku dok.. kira2 kenapa yaa dok? Apa ada kaitannya dengan kerja berat pasca persalinan?, soalnya 2 hari pasca persalinan saya langsung kerja dok dan sekarang baru 3 bulan persalinan
"
stroke,1868,1868,stroke,/komunitas/topic/stroke-16,"Dok, apakah ada tindakan atau hal yang perlu dilakukan pada seseorang yang terkena stroke sebelum membawanya kerumah sakit? Sehingga mungkin dapat mengurangi dampak yang ditimbulkan dari stroke sehingga rentan waktu sembuhnya dari penyakit ini cepat"
stroke,1600,1600,stroke,/komunitas/topic/pendarahan-di-kepala,"Dok, saya kan dulu ada pendarahan di kepala sebelah kiri, jadi yang lumpuh sebelah kanan....
sudah ke Rs..agak mending sih...trus ada tips gak buat terapi di rumah buat ngelancarin gerak tubuh yang sebelah kanan..terima kasih"
stroke,1757,1757,stroke,/komunitas/topic/stroke-30,"Doc,sudah satu bulan ibu saya terkena stroke tapi sampai sekarang blm bisa nelan makanan,klu di kasih makan bubur yg msk cuma air ny saja nasi ny tinggal di dlm mulut,tlng pencerahan ny doc , makasih"
stroke,2014,2014,stroke,/komunitas/topic/kali-terasa-berat,"Dok, saya mau tanya.. ibu saya kemarin kakinya terasa berat ketika dibawa berjalan nah sekarang malah tidak bisa berjalan,, tetapi tidak ada rasa sakit dan tidak ada tanda2 pembengkakan di area kakinya... mohon pencerahanga dok , terimakasih"
stroke,1220,1220,stroke,/komunitas/topic/stroke-saat-tertidur,"Selamat malam dok. Bapak saya sakit inveksi lambung sama diare, dalam 4 hari keadaannya sudah meningan ahirnya dari pihak rumah sakit di pulangkan. Setelah 2 hari pulang dari rumah sakit bapak saya langsung kumat , di bawa ke rumah sakit kenak penyakit stroke, dan sampai sekarang belum sadar dari store tidurnya. Dok, apa memang ada stroke tertidur? , klok boleh tau berapa lama akan terbangun dari tidurnya ? sekian terimakasih dok
"
stroke,1758,1758,stroke,/komunitas/topic/apa-itu-stroke-penyumbatan,"Selamat pagi dok, bapak saya terkena stroke penyumbatan sebelah kiri, awal nya sebulan lalu vertigo tidak sembuh2, lalu diminggu ketiga tangan sebelah kiri tidak bisa digerakan, 3 hari setelah nya langsung terkena stroke sebelah kiri, sebelumnya sempat muntah dengan warna hitam lalu langsung tdk sadarkan diri 2 hari, yang saya ingin tanyakan, apa vertigo itu termasuk gejala dan bagaimana proses penyembuhan nya dari stroke tsb dan berapa lama pemulihannya, apa tingkat kesembuhan nya tinggi dok?? apa bahaya jika dalam proses penyembuhan/ pemulihan storke nya penderita terkena infeksi lambung sehingga diharuskan pasang selang dihidung ??
terimakasih dokter"
stroke,297,297,stroke,/komunitas/topic/kaki-mati-rasa24de05,"malem dok, saya mau tanya apakah berbahaya ibu hamil kaki mati rasa sebelah kiri? sudah bebebrapa hari ini, tapi jarang. istri saya sering mengeluh mati rasa pada kakinya di malam hari yg menyebabkan dia takut dan was was takut terjadi sesuatu pada bayinya. mohon jawabnanya dok trimaksih
"
stroke,1703,1703,stroke,/komunitas/topic/tekanan-darah-rendah-tapi-terserang-strokee,"Hi dok saya mau tanya, ayah saya tiba-tiba terkena stroke setelah pulang dari mushola, sebelumnya beliau sehat walafiat. Dan ternyata tekanan darah beliau itu rendah setelah dibawa ke rumah sakit ayah saya mulai bisa menggerakkan tubuh bagian kanannya. Dan saat ini kondisinya masih belum bisa bicara dan linglung. Dok,gimana cara agar ayah saya bsa bicara dan tidak linglung. Dan faktor apa saja yg dpt menyebabkan stroke. Terima kasih"
stroke,1126,1126,stroke,/komunitas/topic/penanganan-awal-stroke-2,"dok, sya mau tanya saat seseorang mengalami kelumpuhan sesaat apa yg sebaiknya dilakukan, apakah membiarkannya dengan beristirahat atau segera ke rumah sakit.???
"
stroke,1052,1052,stroke,/komunitas/topic/snh,"AlodokterMohon di bantu penjelasan hasil CT Scan ayah saya :Tampak Lesi Hipoden kecil di corona radiata kanan dan capsula internal kiri, System ventrikel dan cysterna tampak normal, suloi dan gyri tampak prominen, tidak tampak deviasi midline struktur, Pons dan cerebellum tampak normal, Tak tampak klasifikasi abnormal, Orbita dan mastoid, sinus paranasalis tampak baik, tulang calvaria tampak normalKesan: Lacunar infraction di corona radiata kanan dan capsula internal kiri, Brain atrophy
"
stroke,1426,1426,stroke,/komunitas/topic/pasca-stroke-2-5-tahun,"bu dokter yang baik,.... saya sroke homerragic 2.1 ml.... saya lumpuh bagian kanan...saya sudah mulai berjalan walau tertatih.. penyebab stroke saya aneh dan sangat jarang terjadi..saya stroke karena melihat fim biru..2 setengah tahun lalu..(ini bukan rekayasa memang itu kejadianya).. saat ini saya mulai mimpi dan gigi bagian kanan mulai terasa sakit...mungkin recovery..
tapi yang saya takutkan adalah mulai bisa mimpi lagi...dan mimpi saya tentang sex..saya tensi darah saya naik 100 , 160 , setelah bangun. bagaimana kalau mimpi saya tidak bisa mengontrol.... dari dulu saya tidak berani kosultasi dokter... terima kasih jawabanya umur saya 51 tahun..
"
stroke,1811,1811,stroke,/komunitas/topic/obat-penyakit-asam-urat-dan-stroke,"Malam Dok, Obat untuk menyembuhkan penyakit asam urat dan stroke itu apa yah dan zat-zat yang terdapat pada obat itu apa sehingga dapat menyembuhakn penyakit stroke dan asam urat dan tingkat kesembuhannya berapa persen?"
stroke,1720,1720,stroke,/komunitas/topic/apakah-terlambat-jika-membawa-org-yg-baru-lemas-strok-5-jam-kemudian-ke-rs,Halo dok. Ibu saya plg kerja tiba tiba lemas dok dan pulang dengan kaki sudah diseret dan tangan lemas sebelah kanan. 5 jam kemudian dibawa ke rumah sakit. Tetapi ngomong sudah pelo dan tangan dan kaki kanan sdh lemas. Apakah itu sudah terlambat dok? Dan itu sudah cba di urut dok. Apakah di urut itu jga bisa berpengaruh?. Mohon jawabannya dok. Terima kasih dok.
stroke,716,716,stroke,/komunitas/topic/stroke-ischemic,"halo dok, saya ingin bertanya mengenai stroke ischemic. Ayah saya didiagnosa mengidap pernyakit tersebut, awalnya tekanan darah ayah tinggi mencapai 180, dipuskesmas dirujuk ke rumah sakit, diperjalanan ayah saya muntah2. selama dirumah sakit tekana darah beliau selalu naik turun, dan juga mengalami kesulitan bicara. apa yang harus saya lakukan dokter? bagaimana dengan makanannya, makanan apa yang boleh saya berikan untuk menurunkan dan menjaga tekanan darah beliau tetap stabil, dan juga apakah ini bisa sembuh dok?
"
stroke,1468,1468,stroke,/komunitas/topic/stroke-69,"saya perempuan usia 53 menderita stroke lumpuh sebelah kanan 1,5 lalu, kini sudah bisa beraktifitas lagi.Tapi jalan masih kaku dan sulit untuk menulis, obat yang saya minum malam irbesartan 10 mg asetosal dan pagi amlodipine 5 mg.apa solusi untuk kekakuan kaki dan tangan , saya seorang pegawai pemerintah.Dan mengapa kalau cuaca berubah dingin kaki sulit digerakan, saya tinggal di kota kecil berhawa dingin .Terima kasih."
stroke,1290,1290,stroke,/komunitas/topic/spastik-otot,"Selamat siang dokter, sya mw bertanya soal Obat lioresal 10mg yg fungsinya utk mengatasi kekakuan otot.
Pasien ini mngalami stroke iskemik sdh 6 bln, ototnya sering mngalami spastik sehingga doktr sarankn utk mngkonsumsi obat tersebut, tetapi setelah mengkonsumsi obat itu px ini mngalami ngantuk serta kelemahan pada smua otot2nya.
pertanyaannya knapa sperti itu dok?
dan apa obat tersebut harus di stop ataukah obat tersebut tdk bolh di konsumsi utk org penderita stroke?
"
stroke,261,261,stroke,/komunitas/topic/sakit-pada-badan-sebelah-kanan,"Hallo dok, saya yuna saya mau menanyakan keluhan ibu saya... ibu saya berumur 55 th... dia mengalami sakit nyeri dari kepala, punggung hingga kaki, tangannya juga merasa kesemutan.. dan sudah berlangsung 3 hari ini dok.. itu gejala apa ya dok...?? Apa cuma capek biasa??lalu apakah ada obat untuk mengurangi rasa sakit nyeri itu dok..?? Kemarin ibu saya hanya minun neorubion biru dok untuk mengurangi nyerinya.. dan alhamdulilah agak berkurang.. tapi kambuh lagi.. dok... mohon bantuan dan penjelasannya. Terimakasih dok..
"
stroke,2123,2123,stroke,/komunitas/topic/aku-terkena-penyakit-apa-ataukah-ini-gejala-biasa,selamat malam. dok saya suka pusing hebat di belakang kepala. terkadang sampai saya pukul ke tembok rasanya kepala saya kebal. saya juga suka terganggu dengan cahaya saya lebih menyukai gelap karena apabila terang kepala saya suka pusing. saya jadi males ngapa ngapain dan pusing berdiri lama apalagi terkena sinar matahari. leher saya suka kaku. perasaan suka gelisah. kadang mual tapi tidak muntah. dan nyeri di dada. mohon responnya ya dok
stroke,1953,1953,stroke,/komunitas/topic/tangan-keram,"dok saya mau tanya , tangan suami saya sebelah kanan sakit sudah di pijat tapi masih sakit . tanganx sakit seperti keram dan kesemutan , tidak bisa digenggam kan telapak tanganx . apa kah itu gejala stroke atau bukan dok . tks seblumx ."
stroke,1409,1409,stroke,/komunitas/topic/stroke-92,"Pagi dok, mama saya sakit stroke ini yg ke 2 trus lumpuh sebelah kiri. Klo mama bnyk mikir dan tiba dia sakit, awalnya ngomng udah agak jelas jadi gak jelas dok. Ada kemungkinan gak ya bisa lumpuh semua
"
stroke,1479,1479,stroke,/komunitas/topic/mata-sipit-sebelah-6,Mata saya yg sebelah kanan sipit itu karena apa ya dan bagaimana mengatasinya
stroke,1245,1245,stroke,/komunitas/topic/stroke-otak-kiri-tubuh-bagian-kanan,"assalamualaikum dokter, ibu saya mengalami stroke sudah 3 bulan penyebab nya hiperstensi. awal nya badan sebelah kanan lumpuh dok , karna keadaan ibu saya jadi pengobatannya hanya melalu terapi alternatif saja tanpa minum obat dari dokter tanpa kontrol ke dokter juga, sempat berhenti terapi 1 minggu tapi wajah ibu saya jadi bengkak"" , dan setelah periksa stroke nya sudah ke otak kiri.
yg saya mau tanya , apa terapi alternatif tersebut mempengaruhi bengkak pada ibu saya dan cara menyembuh kan stroke otak kiri karna hipertensi bagaimana dok ? terimakasih



"
stroke,1100,1100,stroke,/komunitas/topic/posisi-untuk-pasien-stroke,"Hallo dktr, Apakah posisi elevasi kepala 30derajat dapat menurunkan tekanan darah pd psien stroke? Penjelasan secara teorinya seperti apa?
"
stroke,1955,1955,stroke,/komunitas/topic/tia,"Mlm dok..bbrp hri yg lalu tpatnya hri jum'at tgl 25 maret ibu saya tiba2 bicara pelo kmudian lemas sluruh badan dan pusing mutar ktny.dan stlah saya bwa ke sbuah RS swasta dan mndptkan suntikan mecobalamin,citicolin 500 kndisi mmbaik dan dprbolehkan plg hri slasa.obat yg dbwakan plg ad kalmeco,citicolin 500,dan clopidogel/cpg.nah prtnyaan sya 2 hri stlah plg knp ibu saya mrasakan pusing lg dan mual?tkb dok.mohon pnjelasannya scra rinci"
stroke,1399,1399,stroke,/komunitas/topic/tumit-kebas-dan-jari-kelingking-kaki-mati-rasa,"Dok
Saya mau tanya, saya bekerja sebagai pelayan restoran yg mengharuskan saya berdiri selama 8 jam lebih setiap hari (berat badan saya 90kg)
Tapi lama kelamaan saya merasa jari kelingking kaki dan tumit saya itu mati rasa
Ada saran apa yg harus saya lakukan sebelum pergi konsultasi dengan dokter?
Terimakasih
"
stroke,1581,1581,stroke,/komunitas/topic/wajah-terasa-kaku-dan-tegang-dan-sakit-kepala,"Dok mohon bantuannya, wajah saya seringkali terasa kaku dan tegang, saat wajah terasa kaku sering saya merasa cemas dan perasaan menjadi tidak enak, kemudian memijat wajah dengan tangan untuk mengatasinya, tapi tetap tidak mau hilang dok.
Apakah wajah terasa kaku berhubungan dgn tenggorokan, lidah dan telinga dok? Karena skrg Pinggir lidah bagian dalam kiri saya jg terasa sakit, agak susah menelan terasa sampai telinga kiri.
Beberapa hari belakangan jg saya mengalami sakit kepala hanya disatu titik tapi kerap berpindah2, jari2 kaki & tangan jg sering kesemutan.
Apa semua yg saya rasakan itu saling berhubungan dok? Soalnya kemarin ke puskesmas dekat rumah saya hanya diberi Obat vitamin B1 & calsium lactate. Saya mau cek darah tapi tidak diperbolehkan. Tolong bantuannya dokter. Terima kasih."
stroke,1915,1915,stroke,/komunitas/topic/apakah-ini-stroke-ringan,"Slmt siang dok,
dok sy brayen di manado. Dok sy mau bertanya, sy skg sedang sakit, tangan kanan sy smacam jaringan sarafnya mati/tidak berfungsi, krna jari2 tgan sy td bisa di gerakan, dan lengan sy sndri masih tmpak kecil skg, sy skg umur 20thn dok. Kelainan ini sy alami ketika kelas 4SD, kra2 umur 8thn dok, namun pada saat itu sy sdah di bwa berobat oleh org tua, tpi krna di desa kita cman ke mantri, sy cman di sru terapi pke air panas, mereka gak jelasin diagnosa apa untuk pnykit sy ini. Dok ini pnykit apa? Lupus? Stroke ringan? Atau?
Dok mnta pnjelasan dan solusinya dong?
dok ini email sy : antowb@yahoo.com"
stroke,990,990,stroke,/komunitas/topic/statement-yang-mengganggu-mindset,"Pagi, dok. Banyak pernyataan yang mengganggu pikiran saya. Salah satu statement nya spt dibawah ini.Kunci kesembuhan penyakit jantung koroner & stroke terletak pada""Bagaimana menghilangkan plak penyumbatan pembuluh darah anda""Bukan bagaimana mengencerkan darah anda.Pemasangan ring hanya ""memperlebar"" ruang bagi jalan nya darah menuju jantung bukan ""menyembuhkan"".Bagaimana tanggapan dokter??
"
stroke,1621,1621,stroke,/komunitas/topic/pasca-serangan-stroke-ringan,"Beberapa waktu lalu adik ipar saya mengalami serangan stroke di malam hari tiba2 tidak sadar dan tangan tergenggam. kemudia siuman dan langsung kami bawa ke ugd. dan dirawat selama seminggu, tensi semula 200/100 turun di angka 150/90 dan masih minum obat dokter. tetapi kedua bola matanya juling, dan mata tidak fokus terlihat melihat dua arah berbeda, dan kepala yang masih cekot-cekot (beliau terbiasa sebelumnya jika pusing meminum obat bodrex extra). apa yang harus kami segera lakukan untuk mata dan pusingnya, mengingat obat dari rumah sakit masih ada beberapa yang belum habis. terima kasih.
Â "
stroke,1056,1056,stroke,/komunitas/topic/pembulu-darah-putih,"Hallo Dok,paman saya terkena struk udah 1 thn dok setelah melakukan berbagai pengobatan,ada salah satu tempat pengobat kan mengatakan pembulu darah putih sudah mati/tidak berfungsi lagi,sehingga membuat sebagian organ tubuh tidak berfungsi dok.sehingga tidak bisa sembuh selamanya.apa benar dok, tidak ada kemungkinan untuk sembuh? Makasih Dok.
"
stroke,1123,1123,stroke,/komunitas/topic/tidak-sadar-3,"Mama sy rabu minggu lalu selesai di operasi usus,lalu minggu siang dia meronta2 kesakitan dan akhrnya d suntik morfin dengan dosis yg paling tinggi setelah d suntik mama sy tidak sadarkan diri sprti biasa yg awalnya msh bs d ajak ngobrol..Mama sy di pasang alat deteksi jantung,denyut nadi,tensi dan d pasang oksigen dan semua hasilnya normal tp kata dokter mama sy sudah d bawah alam sadar dan dokter menyarankan untuk dibawa plng kermh dng kondisi sprti ini ...Bahkan yg kami dengar mama sy tidur ngorok..Bagaimaan pendapat dokter?
"
stroke,1923,1923,stroke,/komunitas/topic/stroke-atau-bukan,"Halo dok.
Bbrp hr lalu ibu saya mngalami pembuluh darah di otak. Sempat dirawat bbrp hari di RS, dan saat ini rwat jalan & kondisi membaik. Ketika itu dokter mengatakan kalau letak pembuluh darah yg pecah/rembesan darahnya brada dibagian blakng otak dan tidak terkena bagian fungai otak yg pnting sehingga ibu saya jg tidak mngalami akibat seperti lumpuh sebagian tubuh, sulit bicara dll. Hanya pusing saja. Apakah kondisi ini disebut sebagai stroke juga atau bukan ya?krna gambaran stroke yg saya tahu sampai mnyebabkan lumpuh, masalah indera dll.Terimakasih sblumnya."
stroke,1256,1256,stroke,/komunitas/topic/pengobatan-alami-untuk-pendarahan-otak,"apakah ada pengobatan alami untuk masalah kaburnya penglihatan akibat pendaraahan di otak yang menekan saraf optik?

"
stroke,1387,1387,stroke,/komunitas/topic/stroke-ringan-12,"Selamat malam dok ,
Dok saya mau tanya , usia ibu saya 60tahun , dan tadi pagi setelah bangun tidur tiba tiba bibir sebelah kanan kayak ketarik keatas seperti orang kena stroke , setelah di bawa ke mantri katanya harus di terapi dan di cek darahnya juga normal
Kira kira itu kenapa ya dok ? Apa bener terkena stroke ringan ? Dan apa penyebab jika benar stroke ringan , makasih dok
"
stroke,735,735,stroke,/komunitas/topic/lutut-tiba-tiba-lemas-menekuk-sendiri-,"Alo dokter..Saya ingin bertanya soal lutut kaki ibu saya yang suka tiba-tiba lemas/menekuk sendiri, itu nama penyakit nya apa & cara penyembuhan nya bagaimana dokter ? Atau harus konsumsi apa ?Supaya lutut ibu saya kembali kuat & normal lagi.Mohon bantu jawab dokter.Terimakasih dokter.
"
stroke,1295,1295,stroke,/komunitas/topic/penyebab-kejang-dan-langkah-seharusnya-untuk-mengatasi-kejang-tsb,"Dok ,saya mau tanya .. papa saya umur 57 th beberapa tahun yg lalu mngelami kejang , setelah berobat ke rs dan d lakukan ct scan kepala , alhasil menunjukkan dari ct scan tsb , tidak ada nya tanda2 perdarahan d otak , tetapi sampai sekang kejang tersebut terus berulang dalam jangka waktu 6 bulanan .. itu bagaimana penanganan mustinya dok, dan penyebab nya apa ?
"
stroke,1899,1899,stroke,/komunitas/topic/stroke-di-umur-muda,"Dok, umur saya 24 tahun..
Saya terkena stroke ringan. Sekarang badan saya sudah normal tidak kaku lagi, tetapi seluruh badan terasa kesemutan dan pegal. Apa yang sebaiknya harus saya lakukan? Apakah saya akan mengalami stroke lanjutan?"
stroke,741,741,stroke,/komunitas/topic/gangguan-penglihatan-7,"Halo dok. Ibu saya di diagnosis papiledema. Tetapi ibu saya setiap hari mengeluh badannya capek, selalu tidak ada tenaga, bicara juga sering salah, tidak bisa bicara dengan benar. Kira kira kenapa ya dok ? Apakah berhubungan gangguan penglihatan dengan gejala yang saya sebutkan tadi ? Terima kasih
"
stroke,1700,1700,stroke,/komunitas/topic/bagaimana-penanganan-pasien-sakit-stroke,"Assalamu'alaikum... Halo Dokter. Saya ingin bertanya bagaimana penanganan pasien sakit stroke disertai melemahnya otot dubur. Singkat cerita, ayah saya kecelakaan bulan 8, 2016, tulang telapak tangan kiri ruas jari kelingking patah. Kemudian disarankan dokter untuk operasi. Tindakan operasi sudah dilaksakan. Yang terjadi ayah saya malah kena stroke ringan. Kemudian menjalani pengobatan diRS Umum daerah. Setelah 1bulan perawatan ayah saya tidak bisa BAB, diberi microlax oleh saudara 2x, ayah saya mengejan dan feses keluar sangat besar. 2minggu kemudian ayah saya BAB darah beku. Menjalanj pengobatan di RS sebelumnya lagi, diperbolehkan pulang sampai tidak BAB darah.
Dan kondisi ayah saya sekian hari bertambah parah, tubuh bagian kiri tidak bisa digerakkan/lemas. BAB tidak terasa dan bentuknya encer. Kondisi dubur terbuka/tidak dapat menutup kembali. Pengobatan dokter saraf terhenti karena keterbatasan biaya, diganti terapi tradisional dan herbal. Tolong dok bagaimana solusinya? Terima kasih banyak"
stroke,738,738,stroke,/komunitas/topic/penyempitan-rongga-otak,"Halo dok, saya mau tanya penyempitan rongga otak itu sama atau berbeda ya dengan pembengkakan otak? Kalau boleh tahu, Penyebab dan dampak dari penyempitan rongga otak itu apa? Terimakasih dok
"
stroke,1999,1999,stroke,/komunitas/topic/sakit-kepala-hingga-ke-tungkuk-belakang,"selamat sore doktersaya mau bertanya dok, saya mengalami sakit kepala yang sakitnya hingga ke tungkuk leher. apakah itu gejala kolestrol ? padahal saya selalu memperhatikan pola makanan saya. rasa sakit yg saya alami ini hanya hilang beberapa saat saja. tetapi setelah bangun tidur pagi, rasa sakitnya kambuh lagi.1 pertanyaan lagi dok. apakah tungkuk leher belakang jika sering di kerokin bisa menyebabkan stroke ?mohon dijawab pertanyaan saya. terimakasih"
stroke,1870,1870,stroke,/komunitas/topic/berteriak-setelah-operasi-otak-kecil,Selamat pagi. Saya ingin bertanya tuk kondisi papa saya umur 72 tahun. Tahun lalu mengalami stroke sebelah badan kiri ngak bisa gerak. Dan pecah syaraf diotak besar. Dan sekarang mengalami pecah pembuluh darah di otak kecil. Dokter melakukan operasi otak kecil tuk mengeluarkan darahnya. Yang ingin saya tanyakan adalah. Kenapa papa saya setelah sadar dan seminggu setelah operasi mulai suka berteriak teriak. Makan masih menggunakan selang. Selalu berteriak walaupun kadang dia tau apa yang kita bicarakan. Berteriak terus setiap sadar dari tidurnya. Mohon penjelasan dok. Terima kasih
stroke,1935,1935,stroke,/komunitas/topic/lemas-di-tangan-dan-bicara-agak-pelo,siang dokter .sy ingin bertanya ibu sya berumur 58 tahun .sminggu yg lalu tiba2 bicara agak pelo .bibir ny juga agak miring dn tangan ny lemas .tp cuma beberapa menit aja dok ..trs normal kmbali ..tapi suka kambuh lgy itu knpa ya dok ..terimakasih
stroke,1066,1066,stroke,/komunitas/topic/tangan-kanan-sering-kesemutan-dan-lemas,"Dok, tangan kanan ayah saya sering merasa kesemutan dan lemas. Anehnya rasa kesemutan itu muncul malah ketika tidak melakukan aktivitas berat dan akan hilang ketika dipakai bekerja. Untuk menghilangkan rasa kesemutan itu biasanya ayah saya minum jamu dan obat di apotek tp rasa kesemutan itu akan muncul kembali. Pdhl ayah saya bukan perokok dan pengkonsumsi alkohol.Mohon pencerahannya dok! Terimakasih
"
stroke,1605,1605,stroke,/komunitas/topic/kecemasan-berlebih-8,"saya penderita hipertensi,....saat ini serangan stroke sangat begitu jadi hal menakutkan buat saya. saya berusaha diet rendah garam, kalaupun satu hari tidak diet tapi saya membatasi asupan makanan yang asin dan berpantang makanan asin. kemudian saya juga sedang diet penurunan berat badan. minum obat hipertensi setiap hari dan penurun kolesterol...pertanyaannya apakah, kemungkinan serangan stroke itu masih besar. mengingat saat ini saya belum memulai olahraga, juga asupan gula saya sangat membatasi. mohon penjelasan yang detail mengingat saya sangat takut dan cemas hal ini dipicu beberapa waktu lalu adik ipar saya meninggal diusia 50 tahun karena serangan stroke dengan pendarahan otak. terima kasih. dan penyakit hipertensi ini merupakan penyakit genetik yang saya bawa dari ibu saya, kebetulan suami saya juga ada hipertensi, mohon dengan sangat penjelasannya dokter. terima kasih"
stroke,315,315,stroke,/komunitas/topic/darah-tinggi082137,"Mlm dok,mertua saya punya hipertensi sejak melahirkan anak y yg ke 3 9thn yg llu,bidan blg sudah gbsa turun tkanan darah y,dn bnr smpai saat ini tekanan darah sllu tinggi,kmrn cek tknan darah 240/100 dn di leher trdpt gondok,apakah pmbuluh darah bisa pecah dok kl tensi segitu?
"
stroke,1592,1592,stroke,/komunitas/topic/apakah-sakit-jiwa,"Dok saya mw tanya nih.. Ayah sya kemarin sempet tdk sdarkan dri berjam"" jikalaupun sdar sperti org mengigau yg di omong aneh""...
Beberpa hr Sebelmx mengeluh sakit perut hebat pergi k mantri ktx lambung smpe habis obt tdk ad hasil.. Sya bawa k dokter umum dan di usg hasilnya empedu ad pasir guladarah 314 kolesterol 246 tensi 130 setelah minum obat alhamdulillah keluhan sakitx sudah membaik terkdang hx nyeri sebentar, tapi setelah 2hri malah kondisi tdk terkontrol sperti ank kecil dan merasa ketakutan mata merem smbil ngoceh... Setelah 1jam sadar kembali sprti org biasa. Kejadian ini berulang 3kali setiap bangun tdur... Knp Dok?
Sampe akhirnya terakhir tdak sdarkan dri berjam"" sambil ngorok keras banget jika di sentil d pukul merespon tapi mata tetep merem smbil ngorok? Akhirnya dilarikan k RS Smpe sekrg masih blm ad hasil penyakitnya... Saat tiba d RS guladarah hx 35. Sekarg sudah 160... Sudah bisa buka mata n duduk tp klo di ajak ngomong gmw jawab. Sempet di jenguk teman kantor di ajak omong mau jawab. Tp klo di tnya keluarga n dokter enggan utk jawab seperti org gelisah bingung. Mohon jawaban dok. Trimakasih"
stroke,1103,1103,stroke,/komunitas/topic/stroke-sering-pusing-dan-badan-panas,"Assalamualaikum dok , hallo jadi gini dok . . Mama saya sudah 8 bulan terkena stroke bagian kanan mati sebelah tapi sekarang sudah bisa gerak tangan dan kaki walaupun kaki masih lemas , kondisi terakhir seminggu yg lalu periksa ke rs setempat darahnya 180 , beliau sering pusing dan badannya panas setiap sore dok sampe di kompres dg es batu, beliau sempat terapi sekarang sudah satu bulan berhenti soalnya kondisinya sudah membaik, dan tidak minum obat dari RS soalnya kalau minum obat dari RS pusingnya nambah . Saya mau nanya dok sebaiknya terapi itu masih di lakukan atau tidak dan apa penyebab pusingnya dan panas badan ibu saya itu dok ? Terimakasih .
"
stroke,1996,1996,stroke,/komunitas/topic/apakah-boleh-minum-air-hangat-air-panas,"Selamat sore dok. Saya mau nanya nih kenapa waktu saya minum air hangat tiba - tiba muncul cacar baru nya ?
Dan saya mau nanya lagi kok saya sering meludah dan tenggorakan susah menelan makan maupun minum
Terima kaasih"
stroke,2061,2061,stroke,/komunitas/topic/merokok-3,Dokter..nama saya Debby...papa saya sudah berumur 51 tahun..bagaimana caranya agar papa saya  bisa berhenti merokok dok?apakah boleh merokok dok pada umur 51 tahun? 
stroke,1706,1706,stroke,/komunitas/topic/sesak-nafas-256,"Selamat siang dokter. 
Sebelumnya saya ucapkan banyak terima kasih atas jawaban dr pertanyaan saya yg sebelumnya.
nama saya yudi umur 47 th, sudah 6 minggu ini saya terserang stroke karena hipertensi, (tekanan darah saya sekarang antara 120-130/ 80-90. setelah opname selama 5 hari di RS, kini saya sedang menjalani terapi penyembuhan tangan dan kaki yang lemas, tapi ahir2 ini dada saya terasa sesak, kalau buat tarik nafas panjang terasa mentok di bagian ahirnya dan nafas saya juga  terasa sesak, saya mengira ini karena dada saya kecapekan krn setiap beraktifitas semua beban banyak di bagian tangan kanan dan dada ikut tertekan, hal ini sudah berjalan 5 hari, saya sudah berusaha mengurangi aktifitas tapi dada saya tak kunjung lega, perlu dokter ketahui  bahwa ""tidak ada rasa sakit atau nyeri yg menyertai beratnya dada saya""
Menurut dokter saya ini kenapa ? kalau harus minum obat, apa obatnya?
mohon saran dan petunjuk dokter
terima kasi sebelumnya
Salam hormat - yudi"
