,category,url,question
2302,aritmia,/komunitas/topic/hipertiroid-39,"dok saya prmpuan berusia 21 rahun, saya memiliki struma tetapi sya belum mengecek tiroid sya dan 1 thn belakangn sya merasa denyut jantung saya aneh, setelah di periksa ternyata jantung saya ada ves (ventrikel extra sistole), ves timbul 6 kali per menit saat istirahat dan 2 kali permenit sya beraktivitas, sya juga pernah mengalami nyeri dada kiri, menurut yg sya baca ves bsa di sebabkan oleh hipertiroid, apakah ves yg sya derita ini berbayaha dan bagai mna pengobatannya? terimakasih"
2303,aritmia,/komunitas/topic/kram-dada-hingga-ketiak,"Hallo dokter saya mau nanya kadang kadang ini saya kram otot dada hingga payudara sayaa sakit jgara gara saat berboncengan motor tiba tiba ngerem mendadak dan saya merasa dada saya sakit hingga ketiak kanan dan kiri saya, kenapa yah apa ada kelainan... terimakasih."
2304,aritmia,/komunitas/topic/sering-sakit-bagian-dada,"Dok saya mau tanya, kenapa di saat saya habis mandi atau kedinginan saya sering merasakan sakit dada, dan jika di saat stress saya juga merasakan hal yang sama dan ini yang paling parah."
2305,aritmia,/komunitas/topic/jantung-berdebar-keras,"Dok saya mengalami gejala jantung berdetak atau berdebar keras ( andai kata sebuah remot tv diletakan didada saya pasti akan bergerak), saat kambuh susah bernafas dan lama kelamaan merasa pusing, dikehidupan saya sehari-hari mengalami keringat berlebih dan cepat capek saat beraktifitas. gejala jantung ini saya alami sedari masa kecil hingga saat ini. mohon bantuannya untuk memberi tahu jenis gejala jantung apa yg saya alami."
2306,aritmia,/komunitas/topic/sakit-apa-y,Saya pernah mengalami nyeri di dada kiri rasanya seperti kesetrum tp hanya sepersekian detik lalu nyerinya hilang.bila sy berbaring ke kiri terasa sakit dan denyut jantung begitu terasa.bila saya tekan pakai jari terasa sakitnya.saya juga sering mengalami kedutan d bagian dekat bahu atau lengan dibagian dada kiri.apakah ini ada kaitannya dgn penyakit jantung atau ada penyakit lainnya?terima kasih.
2307,aritmia,/komunitas/topic/jantung-86,"Slmt mlm, dok saya perempuan umur 18 mau tanya , knapa ya saya sering kali merasa bahwa detak jantung saya itu melemah sekali, dan rasa nya detak jantung saya kerasa sekali, dan juga sering lelah, mohon jawabannya
Thnx"
2308,aritmia,/komunitas/topic/apa-obat-untuk-jantung-4,"Dok saya Mau Bertanya, KNPJANTUNG saya berdetak Tidak Beraturan seperti Pindah-Pindah.😢😧

AWALNYA Saya melakukan OLAHRAGA Berat LaLu saya meminum ES terlalu bnyk padahal saya masih sangat CEPAT,
APAKAH BAHAYA??
SAYA TIDAK MW DI OPERASI DOK😯😥😧😷
SAYA MW JADI POLISI"
2309,aritmia,/komunitas/topic/jantung-tiba2-berdetak-kuat-hanya-sesekali,"Dok, akhir2 ini saya memang terlalu kecapekan dan stress kerja. Ditambah saya flu dan batuk 4hr ini. Dan hampir 4hr jg terkadang jantung saya tb2 berdetak kencang walau hanya dlm 1 atau 2detik saja. Sempat kolestrol saya 213 bulan lalu. Apakah ada kelainan di jantung saya? Atau saya harus bertindak apa Dok? Terimakasih.."
2310,aritmia,/komunitas/topic/apa-solusi-untuk-jantung-berdebar-kencang,"Selamat siang dok,saya mau tanya kenapa jantung saya suka berdebar kencang dan saya juga gemetar dok, dada saya juga suka sesak dan saya suka cemas tiba-tiba dok. Sakitnya hanya kadang-kadang dok,mohon solusinya."
2311,aritmia,/komunitas/topic/jantung-81,"Dok, mau tanya biasanya setelah hasil holter monitor 24 jam keluar. Dan hasilnya menunjukan adanya SVT, Tachycardia, dan Arhytmia. Biasanya dokter jantungnya akan melakukan tindakan seperti cath? Atau hanya menggunakan obat minum? Tksh."
2312,aritmia,/komunitas/topic/obat-dan-aktivitas-setelah-ablasi-jantung,"selamat siang dokter. mau nanya utk aktivitas dan obat yang mungkin dianjurkan setelah tindakan ablasi jantung. kira kira apa saja yg dianjurkan dan dilarang ya dok. apa ada makanan yg menjadi pantangan juga.

karena saya takut setelah ablasi akan kambuh lg. meski dokter menyatkn tingkat kesuksesan 997

terimakasih"
2313,aritmia,/komunitas/topic/aritmia-masih-berlanjut-2,"Siang dok..sudah hampir 2 bln jantung sy berdebar ga beraturan.sy adalah mantan penderita ASD tipeII sdh operasi jantung 5 thn yg lalu dan jg ablasi jantung 3 thn yg lalu.tp kenapa ya dok Aritmia sy kambuh lg apalagi klw mau tidur jantung berdetak nya terasa banget trus lemes badan nih pernah jg sy terbangun dr tidur karena Aritmia sy kambuh,mohon jawaban nya ya dok.apa mungkin Aritmia bisa kambuh lg meskipun sdh pernah ablasi...? Terimakasih dok sebelumnya.."
2314,aritmia,/komunitas/topic/aritmia-masih-berlanjut,"Siang dok..sudah hampir 2 bln jantung sy berdebar ga beraturan.sy adalah mantan penderita ASD tipeII sdh operasi jantung 5 thn yg lalu dan jg ablasi jantung 3 thn yg lalu.tp kenapa ya dok Aritmia sy kambuh lg apalagi klw mau tidur jantung berdetak nya terasa banget trus lemes badan nih pernah jg sy terbangun dr tidur karena Aritmia sy kambuh,mohon jawaban nya ya dok.apa mungkin Aritmia bisa kambuh lg meskipun sdh pernah ablasi...? Terimakasih dok sebelumnya.."
2315,aritmia,/komunitas/topic/disritmia-dan-aritmia,"dok, apa perbedaan disritmia dan aritmia? dan apa penyebabnya?
mohon dijelaskan. terimakasih"
2316,aritmia,/komunitas/topic/jantung-berdetak-cepat-2,"hallo dok,saya celine .saya mau bertanya dok,saya kan pernah sakit karena demam tinggi,bersamaan dengan demam itu jantung saya detaknya cepat sekali sampai saat ini saya merawa jantung saya itu lebih cepat berdekatnya dari pada orang normal .ketika saya EKG ke dokter itu kata dokternya ada kelainan begitu dok.apakah itu termaksud abnormal jantung atau ada sesuatu yang lain ??.trimah kasih dok"
2317,aritmia,/komunitas/topic/tentang-pvc,"Selamat sore, Alodokter.com.. Nama saya Hendra. Umur 28 tahun T/B 165cm/56kg. Langsung aja dok, saya mau tanya tentang kondisi yg saya rasakan. Setiap saya mengejan saat BAB, saya merasa detak jantung saya skip/berhenti 1-2 detik kemudian berdetak normal lagi. Tidak merasa sakit atau sesak di dada. Saya coba browsing tentang keadaan tersebut dan saya dapat info tentang Premature Ventricullar Contractions (PVC). Apa iya saya mengalami PVC? Jika ya, apakah itu berbahaya? Jujur saya agak khawatir. Sebagai info tambahan, tekanan darah saya terakhir diukur tanggal 24 april kemaren 120/70 dan saya divonis punya sakit asam lambung. Terima kasih banyak sebelumnya. Regards."
2318,aritmia,/komunitas/topic/jantung-bderdetak-berdebar-nafas-ngosan-sendawa-berlebih,"halo dok nama saya bayu umur 31 tahun, saya mau nanya udah 4 tahun ini saya sering merasakan dada kadang terasa berdetak sesekali, kadang juga berdebar seperti artimia, denyut jantung tidak teratur, disertai sendawa berlebih, kadang juga agak panik atau parno kalau udah kambuh, seperti takut, kalo d buat aktifitas berat seperti lari atau angkat berat nafas ngos""an, setelah itu dada berdetak, itu gejala apa ya dok kira "" ?
dulunya saya perokok sama kopi tapi udah 4 tahun ini berhenti setelah terkena gejala ini,mohon bantuannya dok saya musti kontrol ke dokter spesialis apa ? soalnya saya sudah habis banyak tapi gak kunjung sembuh dengan penyakit ini
terima kasih"
2319,aritmia,/komunitas/topic/detak-jantung-tak-teratur,"Sy 34tahun,apa yg menyebabkan detak jantung tidak teratur? Blakangan ini dalam 1hari pasti ada detak tak teratur yg terjadi sebanyak 1~3 kali sehari. Bahkan disaat sy rebahan di tempat tidur. Tidak nyeri, hanya jantung berdetak cepat skali slama beberapa detik. Kadang saat rebahan, bbrapa menit kmudian, hidung seperti mampet dan sesak..Sy tidak merokok. Terimakasih penjelasannya"
2320,aritmia,/komunitas/topic/pusing-mual-lemas-setelah-makan-apakah-tanda-penyakit-jantung,"halo dok, maaf banyak bertanya. usia saya 29. saya tidak merokok. saya baru pulih dari tipes setelah sekitar 1 bulan. dari tipes yang saya alami saya terdiagnosa tbc jg dari hasil igra positif. pasca pengobatan tipes saya makan yang lunak2 dan lembut sesuai anjuran. kemudian beberapa hari ini saya mulai mencoba makan normal. tapi yang saya rasakan adalah pusing, sesak dan terkadang mual. walau hanya semangkok nasi bersama ayam steam hainan dan supnya. tapi saya berusaha habiskan karena berat sudah turun banyak pas tifoid. karena gejala pusing dan sesak nafas saya coba pergi ke dokter emergency di rumahsakit. karena hingga terasa ingin pingsan kalau berdiri, seperti mau roboh dan jantung di dada kiri terasa lemas.. dokter hanya memberi obat lambung. memang jika ada gejala ini berangsur2 dapat pulih setelah 1jaman beristirahat di sofa atau ranjang.. tapi kalau berdiri masih lemas dikit. saya takut apakah saya jadi ada penyakit jantung seperti aritmia? ataukah gerd yang menyesakkan jantung? haruskah saya periksakan jantung saya? ataukah dampak pasca pemulihan tifoid? ataukah karena tbc? karena sesak nafas banget dan pusing. terkadang setelah makan gejala ini tidak terlalu parah tapi terkadang terjadi jg bahkan ketika hanya minum air 1-2gelas. sebelum terkena tifoid gejala ini masih terkendali dan hanya terjadi apabila sangat kekenyangan.
hasil darah saya normal kecuali leukosit yang turun karena pasca tifoid dan tensi juga normal. maaf banyak bertanya. terimakasih dok."
2321,aritmia,/komunitas/topic/apakah-obat-yang-cocok-untuk-penyakit-aritmia-saya,"Dokter,
Saya penderita aritmia dan sudah minum obat yang diberikan oleh dokter jantung saya yaitu:
Pagi: 1 tablet issorbite dinitrate, 1 tablet spironolactone (25 mg), 1 tablet glucovance 2.5/500 mg.
Siang: 1 tablet tiaryt 200 mg
Malam: 1 tablet issorbite dinitrate, 1 tablet trizedon mr, 1 tablet glucovance 2.5/500mg dan bila diperlukan 1 tablet irbesartan 150mg.
Keluhan saya selama seminggu ini adalah, perut saya sering kembung, mual kadang muntah, sakit kepala, lemas, detak jantung cepat, nafas terengah-engah.
Apakah yang harus saya lakukan untuk pengobatannya? Mohon infonya dok. Terimakasih."
2322,aritmia,/komunitas/topic/obat-jantung-2,Dokter jantung saya selalu tidak teratur denyutnya sewaktu waktu berhenti sebentar dan kepala saya langsung pusing dan badan lemah dan menggigil. Apa obatnya dan bagaimana mengatasinya terima kasih dok
2323,aritmia,/komunitas/topic/jantung-berdegup-kencang-hingga-terbangun-dari-tidur,"Dokter, saya mau bertanya, saya mengalami jantung berdebar cepat ketika saya sedang tertidur, saya terbangun dan menganggapnya sebagai hal biasa tapi saya tersadar bahwa jantung saya berdebar lebih cepat dari biasanya tetapi tidak diiringi dengan rasa sakit maupun nyeri di dada, hanya jantung berdetak lebih cepat. Saya mencoba tenang dengan berjalan dan minum, akhirnya detak jantung normal kembali. Sudah 2 kali saya merasakan hal tersebut. Dan terkadang saya sering mengalami kecemasan berlebih hingga merasa ingin pingsan. Kondisi apa yang saya alami Dok? Apakah sekedar Psikosomatik atau gejala Jantung? Setiap kejadian tidak menimbulkan nyeri, sakit atau sesak nafas. Hanya perasaan tidak nyaman dan cemas.,"
2324,aritmia,/komunitas/topic/hubungan-asam-lambung-dengan-aritmia,"Selamat Sore dok,
sebulan kemarin saya tiba2 mengalami kenaikan denyut jantung diangka 161 permenit pada tanggal 30 januari 2017 pukul 13.30,  padahal saat itu atau beberapa jam sbelum itu saya tidak melakukan aktivitas yang berat, hanya duduk didepan laptop. kmudian hingga pukul 20.30 masih berdenyut kencang sehingga saya bawa ke RS dan dinyatakan kena kelainan jantung aritmia. lalu di cek dengan ekg memang denyut naik, tp besoknya ketika di echo jantung saya kondisi baik2 sja. kemudian pginya 31 Januari saya diperbolehkan pulang karena sdh baik, namun pada tanggal 2 kambuh lagi setelah saya makan nasi padang, lalu opname lg selama 6 hari di RS lain. lalu ketika keluar RS saya sdh normal lg, namun berselang beberapa hari kambuh lagi karena makan sambal goreng. dan jeruk lemon. 
nah dari pemaparan penyakit saya diatas, kira2 apa iya saya bener kena gangguan jantung (aritmia), apa bukan karena asam lambung terus efek ke detak jantung, atau bagaimana dokter?
soalnya saya juga skrg masih nunggu transisi bpjs, karena kmrn dirujuk sama RS untuk ke Harapan Kita.
 
Terimakasih sebelumnya.."
2325,aritmia,/komunitas/topic/badang-terasa-melayang-mau-jatuh,"Assalamu'alaikum, Dok.. sudah 2 minggu mengalami badan terasa melayang mau jatuh kehilangan keseimbangan, kepala sakit, kaki semutan dan dingin apalagi kena air dan AC. Sdh berobat 2 kali tapi masih belum ada perubahan, mata mengantuk terus..
Mohon jawabannya,
Terima kasih Jawabannya Dokter

Mohammad Ramli di Batam."
2326,aritmia,/komunitas/topic/mengatasi-aritmia,"Malam dok saya mau bertanya, saya memiliki irama jantung yg aritmia, tp dalam keadaan tertentu saja saya mengalami aritmia seperti stresor meningkat. Untuk mengatasinya gmna ya dok?"
2327,aritmia,/komunitas/topic/tekanan-darah-dan-aritmia,"Sore dok saya mau tanya, apakah gangguan aritmia juga bisa dideteksi dari tekanan darahnya?
Lalu apa bedanya detak jantung dan tekanan darah? Terimakasih"
2328,aritmia,/komunitas/topic/tentang-kondisi-saya-2,"Sebelumnya saya didiagnosa menderita aritmia , tapi akhir akhir ini saya merasa seluruh tubuh gemetar , lemas , pusing , kadang nyeri dada tapi kalau dibuat istirahat mereda . Bagaimana kondisi saya ini ? Mohon balasannya"
2329,aritmia,/komunitas/topic/aritmia-5,Salam dokter .. Sebelumnya saya didiagnosa menderita aritmia . Sekarang kalau saya beraktifitas agak kecapean sedikit saja tubuh saya merasa bergetar seperti mau pingsan . dan saya sering merasakan nyeri dada kiri dan apabila dibuat istirahat akan mereda . Bagaimana dengan kondisi saya in? Terimakasih . Mohon balasannya . Perempuan 17 tahun.
2330,aritmia,/komunitas/topic/apakah-aritmia-saya-berbahaya,"Dokter, saya pria 40 th, tinggi 170, BB 85 kg. Saya menderita aritmia sudah 3 bulan. Hasil cek Echo, Rontgen, CT Scan jantung, treadmill dan holter. Hasil semua bagus, saat treadmill aritmia saya justru hilang detak jantung malah normal. 
Saya juga divonis hipertensi (saat di RS tensi sempat 170).
Kata dokter, aritmia saya tergolong yang tidak membahayakan. Jadi tidak perlu ablasi, hanya diberi obat bisoprolol dan disuruh diet. 
Saat ini BB sdh turun 3 kg, namun saya masih sering merasa aritmia. Kolesterol total turun dari 240 jadi 175. Trigliseride sudah normal, hanya HDL dan LDL yang belum normal. Tensi saya cek tiap hari juga sudah normal. 
Pertanyaan :
- Apakah mungkin setelah saya mencapai BB ideal dan HDL LDL normal, tensi normal maka aritmia saya bisa sembuh ?
Terimakasih
 
 "
2331,aritmia,/komunitas/topic/kepala-pusing-20,"halo dok,saya mau tanya,mengapa setelah bangun pagi detak jantung saya begitu cepat dan seperti orang kelelahan,dan pada siang hari setelah saya banyak menghabiskan waktu dalam kondisi duduk (saya programmer di kantor) setelah berdiri kepala saya berkunang2,dan pada saat *maaf buang air kecil detak jantung saya kembali cepat dan seperti orang kelelahan,saya mencoba mengatur nafas,mengambil nafas dalam-dalam namun yg saya rasakan seperti orang mau pingsan....mohon penjelasannya dok,terimakasih"
2332,aritmia,/komunitas/topic/masalah-jantung-6,"Mau tanya dokter, saya dengarkan bunyi jantung saya kayaknya ada yg aneh. Detaknya reguler, tapi kadang ada detak jantung yg aneh, detaknya kalo di dengar stetoskop lebih lambat dari detak reguler, tapi jika diraba di dada kiri, lebih keras dan detak yg aneh itu lebih terasa detaknya didada. Apa kelainan yg saya alami sok?"
2333,aritmia,/komunitas/topic/obat-untuk-aritmia-lemahnya-detak-jantung,"dok saya mau tanya , obat paten untuk penyakit aritmia yang detak jantungnya lemah dan ga teratur .. dan apasaja makanan yg harus di perhatikan ,, trimakasih"
2334,aritmia,/komunitas/topic/stress-ato-penyakit-jantung,"malam dok, ini sy mau tanya... belakangan ini sy sering mengalami denyut jantung yang tidak spt biasanya.. kadang ritmenya cepat, kadang lama. sebenarnya hal ini sdh pernah sy alami stgh thn yg lalu. sy bahkan sampai melakukan ekg, treadmill, untuk mengetahui apakah sy menderita sakit jantung. dan hasilnya nda ada penyumbatan. bahkan sy cuma divonis kl mengalami stress hingga ada ciri ciri seperti itu. sy mau tny apakah yg sebnrnya sy alami ini? dan juga berapa hari ini, tulang dada sy bagian tengah itu sepertinya agak nyeri. tolong infonya dok.. thx"
2335,aritmia,/komunitas/topic/keluhan-jantung,"saya ajeng usia 20th
kadang saya merasa ada yang aneh dengan jantung saya, ketika saya sedang beraktifitas atau tidur saya merasakan detak jantung cepat tapi hanya 2-3detik dan itu rasanya seperti kita sedang dikagetkan atau syok setelah itu langsung batuk yang menyedak
mungkin dalam sehari bisa lebih dari 3 kali saya rasakan
awalnya saya menghiraukan mungkin hanya karna kaget atau apa, tapi ini sudah hampir 1bulan+
apakah saya harus memeriksakannya ke dokter atau bagaimana?
mohon bantuannya"
2336,aritmia,/komunitas/topic/nyeri-di-dada-24,"Tanya dok : saya mahasiswa laki laki 22 tahun, bagian dada saya sering nyeri di area sekitar jantung. Nyeri nya tidak berkelanjutan hanya seperti jantung saya berdetak dengan sangat keras SATU KALI dan seluruh tubuh saya langsung lemas. Detak yang menyebabkan nnyeri adalah detak pertama selanjutnya detaknya semakin berkurang dan kembali normal. Hal ini biasanya terjadi ditengah aktivitas ketika saya sedang berjalan atau bangun dari duduk atau dalam keadaan lelah. Saya sering mengabaikan karena lama kelamaan rasa nyerinya hilang dan tenaga saya juga mulai kembali.
Terima kasih dok, ditunggu jawabannya"
2337,aritmia,/komunitas/topic/sering-sesak-napas-3,"Saya pria berumur 47 tahun. Saya ada indikasi aritmia, karena pada Nopember 2016, saya merasakkan detak jantung yang sangat cepat sekali dan terasa seperti mau pingsan (sebanyak 4x) dan kata dokter untuk aritmia mesti di adakan tindakan kateter ablasi. Saya ada beberapa pertanyaan :
1. Sudah sekitar 2 mingguan ini saya sering mengalami sesak napas, terutama sehabis makan.
2. Untuk tidakan kateter ablasi, apakah itu jalan terbaik.
Terima kasih atas jawabannya
 "
2338,aritmia,/komunitas/topic/jantung-59,"Selamat sore, dok.

Saya ingin tanya, jantung saya sejak SMP kadang2 ada pause/jeda (kurang lebih satu detik) dan saya biasanya batuk karena rasanya sesak. Sewaktu SMA saya rasakan bisa dua minggu sekali, tapi akhir-akhir ini biasanya sebulan atau dua bulan sekali (sekarang saya kuliah). Kadang-kadang dada saya juga terasa sakit. Kira-kira bagaimana ya dok?

Terima kasih"
2339,aritmia,/komunitas/topic/penanganan-aritmia,"Anak saya umur 9 th, tindakan awal yg hrs diambil disaat terserang gejala aritmia seperti jantung berdebar, tangan kaku, pusing, mual, gimana menanganinya dok?"
2340,aritmia,/komunitas/topic/apakah-aritima-bisa-sembuh-total,"Selamat malam dok.
Salam dr taiwan
Saya mau tanya dok, saya menderita aritima, detak jantung saya dibawah 50/menit . Detak jantung saya rata"" 45/menit paling cepat 70/ menit dn saya sudah menderita aritima 2 thn. Klu pas lagi lambat jantungnya. Badan terasa tdk bertenaga, nafas sesak,susah tidur, saya sudah berobat dn menjalani pemeriksaan, dokter bilang saya hrs terus minum obat. Pertanyaanya apakah aritima bisa sbuh total dgn minum obat. Dan bahayakah aritima itu.
Sekian dn terimakasih ats jawabanya"
2341,aritmia,/komunitas/topic/aritma-jantung-2,Pagi dok mau tanya apakah ct scan jantung bisa mendeteksi aritma jantung? Dan sebenarnya ct scan jantung itu bisa melihat kelainan apa saja ya? Terimakasih
2342,aritmia,/komunitas/topic/tanda-penyakit-apa-ini,"pagi dok
akhir-akhir ini jantung saya mau tiba-tiba bergetar sendiri seperti kesetrum listrik.
itu tanda aapaa ya dok..??"
2343,aritmia,/komunitas/topic/ves-ventrikel-extra-sistole,"Dok...saya mau tanya tentang hasil mcu saya kemarin. Dengan pemeriksaan Ekg. Ekg saya hasilnya...irama sinus,axis normal,ves Unifokal frequent. Saran okupasinya dari hasil Ekg di dapatkan gambaran Ves. Bagaimana penangannya dan dan minta penjelasan dari hasil pemeriksaan ekg.apakah dlm kategori biasa atau parah. Krn hasil ini mengacu di tempat saya bekerja. By.solihin"
2344,aritmia,/komunitas/topic/jantung-atau-penyakit-lain,"Halo dok, saya mau bertanya . Saya sdh pernah diperiksa d RS dan kta dokter saya memiliki kelainan irama jantung. Perut bagian kiri saya kadangkala sakit dok, terus dada bagian kiri saya juga sering nyeri, kadang di bagian tengah ulu hati juga sakit dok. Dada serasa sesak. Dan terkadang saya kesulitan bernafas. Kalo saya olahrga jogging, paha saya menjadi merah2 dan gatal dok. Kepala saya sering pusing, dan tadi pagi hampir pingsan . Tadi pagi saya merasa sudah tidak ada darah dalam diri saya jadi rasanya hampir pingsan. Pikiran jadi ling lung . Itu gejala apa ya dok? Saya sudah siksa dengan penyakit yg tdk jelas ini. Mohon penjelasan secara detail. Makasih."
2345,aritmia,/komunitas/topic/merasa-degupan-jantung,"Selamat siang dok,
saya mau tanya tentang masalah yg saya hadapi sejak kebelakangan ini. Kadang2 sya bisa merasakan degupan jantung saya seprti tidak normal, dimana kadang2 saya merasakan 1 kali atau 2 kali degupan jantung saya kuat seperti perasaan kaget. Dan ini sering sya rasakan kira dalam semunggi 3 atau 4 kali. Apakah ini petanda jantung sya ada masalah."
2346,aritmia,/komunitas/topic/detak-jantung-sering-berhenti-palpitasi,"Selamat siang dokter, saya ingin mengetahui apa sebenarnya yang sedang terjadi pada diri saya. Kejadiannya sudah berlangsung selama 1 bulan lebih 2 mingguan, biasanya detak jantung berhenti ini terjadi ketika sedang makan atau setelah makan. Jadi, ketika selesai makan, saya merasakan detak jantung terasa berhenti 1 kali detakan, kemudian diikuti detakan selanjutnya yang terasa lebih kencang. Saya rasakan melalui denyut nadi dan memang ini berhenti 1 kali detakan dan diikuti dengan detakan yang lebih kuat setelahnya.
 
Saya banyak baca2 bahwa ini adalah palpitasi (detak jantung melewatkan 1 detakan). Saya sangat cemas dan khawatir apakah ini penyakit atau bukan. Obat apakah yang bisa meringankan gejala jantung seperti ini? Kejadian ini lebih sering terjadi ketika sedang makan atau setelah makan. Ketika terjadi henti detakan tersebut, tubuh terasa seperti cegukan dan hilang napas sesaat, dan ketika jantung telah berdetak kembali, tubuh terasa normal.
 
Mohon informasinya mengenai hal ini,
 
Terima kasih
Jenis kelamin: pria
28 tahun,
160 cm / 79 kg"
2347,aritmia,/komunitas/topic/penyakit-yang-saya-derita-ini-apa,"Halo dok pagi saya halim 22...gini saya mengalami pusing,sakit pada belakang leher jantung berdeber kencang,perut kembung,saya sering kesemutan,dan darah saya 100.kira l2 penyakit apa ygbsaya derita terima kasih."
2348,aritmia,/komunitas/topic/detak-jantung-berdetak-kencang,"Dok, detak jantung sayang sering berdetak kencang dan diiringi dengan sesak nafas, dan juga tangan sayang mengejar. Ini dalam waktu yang lama, dan terjadi setiap hari, apalagi bila saya sedang berpikir. Saya kenapa dok?"
2349,aritmia,/komunitas/topic/jantung-seperti-berhenti-mendadak-satu-detik,"Siang dok saya mau tentang kesehatan saya, saya berumur 19 tahun, terus terang sayang aga bingung mendeskripsikan kan nya gimana, jadi maaf kalo kurang dimengerti.. Saya suka ngalamin perasaan seperti denyut jantung berhenti mendadak, jantung saya seperti disentak, nafas kaya yang hampos, seperti melenyap disertai batuk hanya sekali seperti kaya yang mengeluarkan udara. Tapi pas mau kerasa tidak ada tanda sama sekali jadi spontan langsung kerasa, sontak saya suka kaget. Tapi setelah kerasa jantung normal kembali. Tapi pas jantung nya dipegang tetap berdetak, dada tidak sakit ataupun sesak, durasinya sekitar 1detik setiap sentakan dan sekali kerasa bisa sampai 1-3 sentakan, jadi sensasinya kaya orang yang lagi terkejut terus detak jantung nya seperti berhenti sedetik. Namun setelah beberapa kali dirasakan, sentakan nya serasa berada di tenggorokan. Awalnya saya kerasa pada saat futsal 5 tahun yang lalu dari situ saya gak pernah olahraga karena takut, tapi gejala hilang dengan sendiri nya dan dalam waktu berdekatan saya terkena asam lambung karena jarang makan pola makan yang tidak teratur dan aktifitas yang berat.. Sudah 3 tahun asam lambung dan jantung saya tidak pernah kambuh kembali tapi saya gak pernah olahraga karena takut dan sering cemas.. Namun beberapa bulan belakangan ini asam lambung nya kambuh kembali dan beberapa kali denyut jantung seperti mendadak berhenti kembali terutama saat olahraga namun pernah saat sedang diam pun pernah kerasa.. Sudah beberapa kali kedokter sudah di cek ekg, paru paru dan darah semuanya normal hanya saja pada saat di cek ekg jantung saya berdebar debar karena cemas tapi kata dokter itu hal yang wajar.. Semua dokter bilang saya terkena asam lambung dan diakibatkan karena stres.. Apakah yang saya rasakan seperti jantung berhenti mendadak di akibatkan oleh asam lambung atau karena Premature Ventricular Contractions (PVCs)? Karena saya baca gejala yang jantung nya sama seperti PVCs? Apakah itu berbahaya kalau olahraga?karena hingga saat ini saya takut buat berolahraga.. Saat ini asam lambung saya sudah mulai membaik dan denyut jantung sudah beberapa bulan tidak kerasa.. Tapi untuk kedepan nya apakah saya boleh berolahraga kembali? Dan jantuk sperti berhenti mendadak apakah karena asam lambung atau karena premature ventricular contractions (PVCs) Makasih dok sebelum nya"
2350,aritmia,/komunitas/topic/jantung-dan-bagian-perut-sakit,Saya mau nanya dok saya sering merasakan jantung saya itu lemahterkadang jantung saya itu berdetak kencang setelah itu pelan lalu kencang lagi tak karuan membuat saya lemah dok itu penyakit apa dok..?satu lagi dok dibagian perut kiri dan kana saya dok sering merasakansakit yang teramat sakit tapi hanya sebentar dok tapi penyakit itu sering kambuh itu saya terkena penyakit apa ya dok.?dada saya sesak juga dok sering kambuh terkadang susah bernafas saya minta informasi dari dokter saya terkena penyakit apa aja dokter saya ingin tau dari dokter dulu baru saya cek pasti ke rumah sakit terdekat :)
2351,aritmia,/komunitas/topic/hampir-pingsan,"salam dok... saya Sherly umur 23th, dan sudah memiliki anak. saya mempunyai riwayat sakit magh, terkadang merasakan sakit ulu hati yg sampai menembus ke tulang punggung dan terasa sesak nafas, dan saat saya menjalani banyak aktifitas sy jg pernah mengalami hampir pingsan, yg di rasakan mual, detak jantung cepat, keringat dingin juga pandangan mnjadi kabur. dan setelah itu badan saya terasa lemas yg cukup lama, bisa sehari semalam baru pulih dari lemas nya.kalau ini terjadi, selang bberapa hari terjadi lagi. dengan gejala2 yg saya alami, menurut dokter saya ini kenapa ya dok. ? terkena penyakit apa dan harus bagai mana penanganan nya. mohon jawaban nya dok... trimakasih...."
2352,aritmia,/komunitas/topic/gejala-jantung,"Ass.dok saya mau nanya knp yh setia saya kaget,dibentak detak jantung saya tidak normal waktu sebelum nya tidk seperti ini tp sudah hampir satu bulan saya mudah kaget,detak jantung tdk terartur,sangat mudah capd dan mudah sesak nafas itu gejala penyakit apa yh dok
#tolong_dijawab_Dok"
2353,aritmia,/komunitas/topic/aritmia-4,"Haloo dok, sy menderita aritmia sudh lama. 3 tahun lalu dirawat di icu karna aritmia. Dok,bagai cara pengobatan nya? Harus sampai kapan dok aq minum obat?"
2354,aritmia,/komunitas/topic/apa-obat-untuk-jantung-3,dok mau nanya kenapa kalo tengah mlm serasa sesat napas trus jantung berdetak tidak karuan.
2355,aritmia,/komunitas/topic/knapa-saya-ini,Alo dok..sya belakangan ni slalu ngerasa jantung saya sperti menggelinding kya bola ..maf tdk tau namanya?tapi itu hanya beberapa detik saja..tp ketika itu saya ngerasa sesak juga sebentar sma dgn frekuensi menggelindingnya itu....itu kenapa ya saya jd tkut dok?makasi dok .mhon jawaban nya ya dok?
2356,aritmia,/komunitas/topic/aritmia-jinak,"salam sehat doksaya di diagnosa menderita aritmia jinak,apakah bisa sembuh total ?selain berobat rutin ke dokter apa yang harus saya lakukan?dan bagaimana mengatasi kecemasan akibat penyakit aritmia tersebut?terimakasihÂ "
