,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,category,url,question
1214,1214,2227,2227,gagal-jantung,/komunitas/topic/apa-penyebab-kebengkakkan-pada-anggota-tubuh,"..sya minta penjelasan  tangan,kaki,dan dilingkaran mata  membengkak .
sya ingin tau penyebabn,bila tu hrus d hindari..
umur  40 tahun..
sya minta solusin,dan beri tahun saya apa penyebabnya,dan bagaimna cara penyembuhann..?trima kasih.."
1008,1008,883,883,aritmia,/komunitas/topic/irama-detak-jantung-yang-tidak-normal,"
saya sedang hamil sudah 8 minggu 5 hari. saya melakukan usg hari selasa,23 oktober. dalam hasil usg,  tersebut menjelaskan jika perkembangan kondisi janin saya secara menyeluruh bagus dan baik. akan tetapi ada 1 hal yang tidak wajar, yaitu pada saat didengarkan irama detak jantung janin nya ditiap berdetak 4x ada sedikit jeda, dan selalu begitu pola nya, 4x dug dug dug dug ada jeda/berhenti sebentar.  tersebut tidak bisa menjelaskan secara detail  hal ini bisa terjadi.mohon bantuan , beri penjelasan tentang hal ini, karna jujur ini membuat saya khawatir. apakah saya kekurangan vitamin, atau asam folat, atau gizi lainnya yang dibutuhkan untuk janin saya ? jika iya, mohon saran n, agar saya bisa lakukan hal yang lebih baik lagi untuk tumbuh kembang janin saya.  banyak  sebelumnya.
"
485,485,210,210,penyakit-katup-jantung,/komunitas/topic/bisakah-seorang-pengidap-pembocoran-klep-jantung-melahirkan-secara-normal,"slmat mlam ..
saya juwita usia saya 21 tahun dan skrang saya sedang mengandung usia kandungan saya 25-26 minggu. saya ingin bertan, saya pernah di vonis oleh  mengidap penyakit jantung atau pun lebih tepat nya ada ""kebocoran"" di klep nya dan pernah dikatakan susah untuk mengandung dan ternyata saya mengandung. yg saya ingin kan, apakah kandungan saya akan baik2 saja hingga persalinan nanti dan apakah saya bisa melahirkan dengan cara normal dengan kondisi saya yg mengidap sakit jantung pembocoran klep? mohon di jawab ..
.
"
997,997,872,872,aritmia,/komunitas/topic/melahirkan-normal-untuk-ibu-yang-mengalami-gangguan-irama-jantung,", saya hamil dengan usia kehamilan 9bulan atau 36week, saya sempat  kepada  saya  saya sering merasa lemah dan sering deg2an. lalu saya melakukan rekam jantung, dan  bilang saya mengalami gangguan irama jantung. apa kah berbahaya jika saya memilih melahirkan secara normal ?
"
1556,1556,2569,2569,serangan-jantung,/komunitas/topic/sakit-perut-125,"   kalo sakit perut dbagian bawah knapa ya?
detak jantung juga lebih cepat."
1090,1090,965,965,serangan-jantung,/komunitas/topic/keringat-berlebih-60,", saya sering mengalami keringat berlebih bagai mandi keringat, terutama saat beraktivitas berat dan saat cuaca panas/gerah, bagaimana cara mngatasinya ?

thx"
748,748,548,548,serangan-jantung,/komunitas/topic/perasaan-paranoid-dan-lemas-berkepanjangan-dan-jantung-berdebar,", saya pria berumur 24 tahun. 2 tahun yg lalu saya muntah dan sesak sgt sulit bernafas, d bawa k rs hanya sebatas  keluhan saya lngsung d vonis asam lambung tanpa ada pemeriksaan dan saya d pulangkan, beberapa kali saya kluar rumah dan saya muntah dan sesak lagi dan membuat saya jadi takut untuk berinteraksi keluar rumah, itu sangat mempengaruhi kualitas hidup sa sy frustasi stres depresi smpai sy pernah berfikiran untuk mengakhiri hidup, tp sy buang fikiran negatif itu jauh jauh. perlahan saya mulai memberanikan diri untuk berinteraksi, tapi saat ada kegiatan pergi jauh atau d tempat keramaian saya seperti trkena serangan cemas  sesak pusing, tapi saya tetep lawan, hingga sanpai saat ini serangan panik sudah mulai berkurang, tp lain lagi sekarang badan saya sering lemas , jantung sering berdebar dan kalau mau tidur saya kayak paranoid berlebihan pada sesuatu yg saya ga tau itu apa .
"
486,486,211,211,penyakit-katup-jantung,/komunitas/topic/jantung-177,"apa efek samping katup jantung ada 3  ?
"
18,18,1846,1846,stroke,/komunitas/topic/buang-air-kecil-tanpa-sadar,",  sudah 3 tahun terkena struk, namun belakangan ini ketika buang air kecil tidak bisa lagi tertahankan, ketika bilang mw kencing namun air kencing nya sudah keluar duluan.., itu  yaa ? dan obat nya apa?
.."
990,990,865,865,aritmia,/komunitas/topic/umum-9,"saya sering kali bergegar dan saya dapati denyutan jantung saya sentiasa pantas meski pun saya tidak melakukan apa-apa..dan selera makan saya mula berkurangan.. adakah saya mempunyai sebarang penyakit jika. ia berlaku
"
194,194,1834,1834,stroke,/komunitas/topic/cara-latihan-keseimbangan-penderita-stroke,"saya penderita stroke sejak 2th yang lalu. dan berjalan tiap hari. tapi saya tidak boleh naik sepeda, karena keseimbangan. bagaimana cara latihannya?
analisa scan sbb:


telah dilakukan pemeriksaan ct scan kepala tanpa kontras, potongan aksial melalui orbitomeatal line, tebal irisan 3 dan 10 mm dengan hasil sbb:
tampak lesi hipodens multiple keci di basal gangia kanan.
sulci dan fissure sylvii melebar. tampak atrofi frontoparietal kanan.
ventricel laterais dan iii melebar.
ventricel iv dan cisterna tidak melebar.
diferensiasi white dan gray matter masih baik. 
garis midline di tengah.Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â  
infra tentorial tak tampak lesi / hipo / hiperdens pada pons / cerebellum dan cpa. 
sella dan dorsum sella baik.
tak tampak perselubungan pada sinus panasal.
tulang tulang tak ditemukan garis fracture.
Ã¢Â 
kesan:
infark lacunar di basal ganglia bilateral.
atrofi cerebri senilis dengan focal atropi frontoparietal kanan.
mohon  berkenan menjawabnya.
f.oetomo"
1744,1744,2757,2757,serangan-jantung,/komunitas/topic/uluhati-terasa-tidak-enak," yang terhormat,saya ibu rumah tangga usia 50 tahun,saya mengalami sakit gigi,lalu saya minum puyer bintang toejoeh,tapi selang dua jam kemudian uluhati saya terasa tidak enak,lalu saya minum obat maag promaag,bukannya sembuh tapi makin terasa tidak enak,bagaimana cara mengatasin?.trima kasih"
700,700,500,500,serangan-jantung,/komunitas/topic/sakit-didada-dan-nyeri-didada,",,ini saya sering mengalami sakit dada disebelah kiri dan nyeri panas didada ketika malam hari ,dan kdg2 jantung bedetak lebih cepat hingga tdk bisa tdur,..mohon penjelasan apa penykit sa,,
"
332,332,57,57,penyakit-jantung-bawaan,/komunitas/topic/olahraga-apa-yang-bisa-dilakukan-untuk-penderita-jantung-bocor,"mau tan, kan saya punya adik baru berusia 6 tahun. dia memiliki penyakit jantung bocor sejak lahir, tetapi pjbnya ringan. kira-kira olahraga apa saja yang bisa dilakukan untuk penderitaan jantung bocor?
"
1610,1610,2623,2623,serangan-jantung,/komunitas/topic/efek-begadang," 
saya sering begadang hampir 1 tahun, kalau malam saya tidak bisa tidur tapi jam 8 pagi baru bisa tidur sampe . kira2 apa efeknya bagi kesahatanku . trims"
698,698,498,498,aritmia,/komunitas/topic/irama-jantung-tidak-beraturan-3," , saya sari 29 tahun. post partum kurang lebih 2 bulan yang lalu secara normal, 2 mggu yang lalu ulu hati saya keram sampai menusuk ke belakang disertai keringat dingin, irama jantung tidak beraturan sangat terasa dan itu terjadi selama 10 menit. kemudian badan terasa lemas, saya merasa seperti ada letupan di irama jantung saya, akhirnya cek ekg dan memang abnormal, diberi bisoprolol selama seminggu dan sudah kontrol kembali, hasil ekg yg terakhir masih abnormal tp tidak seburuk sebelumnya,  hanya menyarankan bila terasa irama tak beraturan diminum lagi bisoprolnya,namun saya selalu merasakan irama tak beraturan itu setiap saat dan seperti ada letupan disela irama, apakah itu bisa hilang dengan sendirinya atau selalu seperti ini ? terimakasih
"
735,735,535,535,serangan-jantung,/komunitas/topic/sakit-pada-dada-32,"  pagi ini saya merasa dada saya skt bngt secara tiba"" dan tdk hlng"" apakah ini serangan jantung atau apa
"
70,70,1452,1452,stroke,/komunitas/topic/nyeri-tubuh-bagian-kanan,",  shani umur 20th,

saya terkadang merasakan ngilu di bagian tubuh sebelah kanan, dari kepala samapai ujung kaki, rasa sakitnya itu kalau dihtung bisa dalam rentan waktu yang lama, terkadang juga sakit pada bagian kaki kanan saja, setiap berubah posisi sakit itu muncul terkadang sakitnya satu.sampai.tiga hari. apa yang harus saya lakukan.?"
1623,1623,2636,2636,serangan-jantung,/komunitas/topic/tangan-kiri-rasa-nyeri,"saya umur 23tahun  ya tangan kiri saya terasa nyeri ini sudah berjalan -+ 1bulan,terkadang rasa nyeri datang tiba-tiba dari lengan tangan kiri sampe bahu bagian depan durasi nyeri terkadang -+20menit dan -+30detik, tangan langsung jadi lemas,keringat dingin,gemetar,jantung berdegub, dan terkadang jika saya mengangkat beban berat tangan kiri saya terasa sangat lemas dan menjadi kebas, tapi saat rasa nyeri datang tidak sama sekali merasakan sesak nafas,memang saya mempunyai riwayat penyakit maag,apakah yang saya alami ini gejala jantung? saya sangat takut,mohon infon,"
1417,1417,2430,2430,serangan-jantung,/komunitas/topic/tensi-rendah-5,"segera periksakan ke  apabila anda mengalami gejala tekanan darah rendah yang disertai gejala lain seperti sakit pada bagian dada, demam, denyut jantung tidak beraturan, napas pendek, dan pingsan. itu gejala apa ya.?"
55,55,1290,1290,stroke,/komunitas/topic/spastik-otot,", sya mw  soal obat lioresal 10mg yg fungsinya utk mengatasi kekakuan otot.
pasien ini mngalami stroke iskemik sdh 6 bln, ototnya sering mngalami spastik sehingga tr sarankn utk mngkonsumsi obat tersebut, tetapi setelah mengkonsumsi obat itu px ini mngalami ngantuk serta kelemahan pada smua otot2nya.
perannya knapa sperti itu ?
dan apa obat tersebut harus di stop ataukah obat tersebut tdk bolh di konsumsi utk org penderita stroke?
"
1409,1409,2422,2422,serangan-jantung,/komunitas/topic/kenapa-suka-tiba-tiba-ngarenghap-dalam-bahasa-sunda,"slm   
kadang2 kalau misalkan saya udh jalan2  tiba2 suka ingin menghela napas panjang seakan ingin muntah tp tdk bs muntah kalau bahasa sundanya knp suka tiba2 ingin ngarenghap
penyakit apa yg diderita saya ? trims"
658,658,458,458,aritmia,/komunitas/topic/apakah-ini-supraventrikular-,"permisi , ..sejak lahir, saya merasa ada yang berbeda dari keponakan saya. setiap mengalami kenaikan suhu tubuh, satu derajat saja detak jantung nya jadi sangat amat cepat . bahkan sampai 200 lebih detak permenit. apakah ini juga termasuk supraventrikular? terlebih keponakan saya juga memiliki riwayat kejang sejak lahir.trimakasih , ..
"
1770,1770,2783,2783,serangan-jantung,/komunitas/topic/apakah-ada-hubungannya-dengan-jantung-2,".  , beberapa bulan ini saya mengalami sakit/ linu/ nyeri pada punggung kiri saya, saya merasa sedikit sesak saat mengambil nafas karena nyeri punggung ini, ada juga rasa seperti ada benda yang mengganjal di sekitar tenggorokan saya, dan juga ketika saya menekan telinga kiri saya timbul rasa nyeri yang menjalar sampai tenggorokan(sampai kadang terasa sedikit mual).
karena keadaan tersebut kadang saya merasa tegang/gelisah, sedikit pusing dan kaku di area leher.
sakit apakah yang saya alami ini ? apakah ada hubungannya dengan jantung?
terimakasih atas penjelasannya."
867,867,667,667,penyakit-katup-jantung,/komunitas/topic/keluhan-mitral-valve-prolapse,", akhir - akhir ini saya sering merasakan sesak nafas, mudah lelah, jantung berdebar - debar dan rasanya ingin pingsan jika melakukan aktifitas fisik. lalu bulan oktober 2016 kemarin saya melakukan tes ekokardiografi dan didiagnosa mvp dengan kesan: mvp aml tanpa mr.  yang memeriksa saya menyarankan agar jangan terlalu banyak pikiran atau bekerja berat dan tidak memberikan resep obat apapun. yang mau saya kan , apa maksud dari mvp aml tanpa mr, apa penyakit tersebut bersifat turunan atau bisa disebabkan oleh penyakit lain serta obat yang tepat untuk penyakit tersebut.Ã¢Â  "
77,77,731,731,stroke,/komunitas/topic/stroke-yang-berdampak-pada-dimensia," ,
ijin .....
salah satu kejadian dimana seseorang mengalami serangan stroke ringan. namun mengganggu fungsi sistem saraf dimana setelah diketahui adalah penyakit tersebut adalah dimensia. pada awalnya tidak begitu signifikan perubahan. namun lama kelamaan penyakit ini menunjukkan perubahaan yang cukup signifikan mulai dari tidak bisa berkomunikasi secara umumnya sampai pada melakukan kegiatan sehari2 yang umum. cara2 efektif apa dan bagaimana untuk dapat meminimalisir atau mungkin dapat menyembuhkannya? dan apakah dalam dimensia ini memiliki tahapan atau fase/tingkatan setiap periode waktunya misal hari ke hari, bulan ke bulan hingga tahun ke tahun.
mohon best saran n

"
1256,1256,2269,2269,aritmia,/komunitas/topic/dada-kiri-berdebar-kencang,".  tan, ga biasanya dada kiri saya setiap tiduran terasa berdebah kencang seperti orang tidur yg sedang kaget ..  ? makasih"
690,690,490,490,aritmia,/komunitas/topic/sesak-dan-nyeri-dada-3,",
saya rinni, usia 21th, mahasiswi,  sering merasa dada saya nyeri dan sesak, napas saya jadi berat dan pendek, tapi pengukuran detak jantung saya normal kisaran 60-80bpm, ini sering berulang antara jam 9 pagi atau jam 1 siang (random), saya rasa gejala ini saya alami sejak 2 th terakhir tapi biasanya hanya krn kalau fisik saya kelelahan/terkejut/tekanan stress krn tugas, tapi akhir2 ini sekitar sebulan ini terjadinya saat saya sedang santai juga . istirahat saya juga bagi saya cukup, saya tidur 5-6 jam perhari, tidak merokok, tapi keluarga saya ada riwayat hipertensi.
apakah gejala ini perlu saya konsultasikan ke ? kalau iya, saya harus ke  apa?
"
1547,1547,2560,2560,serangan-jantung,/komunitas/topic/nyeri-dada-saat-cemas,siang  dari sekarang nyeri dada mampet di ekg denyut jantung 107 itu penyakit apa 
974,974,849,849,aritmia,/komunitas/topic/aritmia-16,", bagaimana cara penanganan aritmia dirumah? apa saja pantangan yang harus dihindari? & rekomendasi makanan yang bagus dikonsumsi bagi penderita aritmia. mohon penjelasan selengkapnya yaa . thank you.
"
242,242,1682,1682,stroke,/komunitas/topic/gejala-strok-ringan,". pada bulan febuari saya terkena strok ringan. kemudian saya berobat ke  dah alhamdulliah sembuh tetapi masih terdapat rasa keram, pedas (seperti terkena cabe dari dalam kulit).di bagian yg terkena strok(tangan kiri, kaki kiri) . ingin  apa penyebab rasa keram dan pedas? dan bagaimana penangananter?

terimah kasih."
1488,1488,2501,2501,serangan-jantung,/komunitas/topic/pertolongan-pertama-saat-serangan-jantung-mendadak,",saat terjadinya serangan jantung mendadak untuk memberi pertolongan pertama kepada seseorang apa saja yg harus kita lakukan?"
787,787,587,587,penyakit-jantung-bawaan,/komunitas/topic/pjb-5,"  ..putri sy terlahir pjb,sy mengetahuinya sejak dia berumur 7hari..sejak saat itu putri sy tidak pernah lepas dr obat yg diresepkan  jantung..terakhir eco saat tepat usia 9bln dan saat itu  menyatakan lubang d otot jantungnya sudah tertutup. sejak saat itu sy tidak pernah lg memeriksakan k  jantung anak..skrg putri saya sudah hampir 5thn. yg ingin sy kan apakah memang pjb bs sembuh dgn sendirinya?jika memang bs,apakah ada kemungkinan untuk kambuh lg?dan terakhir yg ingin sy kan apakah sy perlu memeriksakan kembali putri sy?!trimakasih  untuk jawabannya.
"
35,35,1974,1974,stroke,/komunitas/topic/biyaya-ct-scan,   kira kira biaya ct scan berapa ter
1244,1244,2257,2257,aritmia,/komunitas/topic/sensasi-jantung-seperti-berhenti-mendadak,"
saya laki-laki berumur 19 tahun. saya punya kebiasaan olahraga lari/jogging di pagi hari sekitar 30 menit lamanya.
baru baru ini saya mengalami sensasi aneh. saya merasa jantung saya seperti berhenti mendadak saat dicek denyut nadi saya, kemudian seluruh tubuh saya merasa panas, entah itu efek adrenalin karena kaget dan takut. setelah itu denyut jantung saya kembali berdetak secara cepat dan tekanan darah meningkat. tapi saya tidak/belum mengalami gejala seperti sesak atau mual, hanya nafas seperti tersentak ditenggorokan karena kaget.
kalau boleh tau saya mengalami penyakit apa ?
terimakasih"
598,598,398,398,gagal-jantung,/komunitas/topic/dada-sesak-saat-angkat-berat," ,  , om saya umur 43thn kadang"" lemas, kadang"" cepat lelah jika sedang beraktifitas, dan kadang"" dada terasa sesak dan jantung terasa berdebar. keluhan (tidak selalu datang). itu  ? mohon penjelasan nya. .
"
507,507,232,232,penyakit-katup-jantung,/komunitas/topic/katup-jantung-bocor-3,"ass. anak sy umur 7 tahun,pada usia 6 thn dia sakit deman rematik dan katup jantung bocor,tiap 6 bln kontrol,leucocybe(wbc)12.3 apakah berbaha"
1145,1145,2158,2158,gagal-jantung,/komunitas/topic/penyakit-paru-paru-4,",dari hasil rontgen saya didiagnosa ada masalah dngn paru-paru,
tapi disuruh hasilnya dibaca oleh  specialis dalam,peran saya,
selama ini saya tidk mngalami batuk,saya hanya sering mengalami nyeri dada kiri,mudah lelah,dan berat badan saya jd turun, apakah penyakit yg saya alami karena paru-paru,atau saya pnya gejala penyakit hipertensi pulmonal,karena saat ekg jantung ventrikel kanan saya pernah mengalami hipertrofi"
410,410,135,135,penyakit-jantung-koroner,/komunitas/topic/jantung-koroner-14,"  ,saya punya kolesterol yang tinggi dan saya sering mengalami sakit mendadak seperti nyari di bagian dada sebelah kiri saya, dan setahu saya jika kolesterol kita tinggi itu beresiko jantung koroner, dan hasil tes kolestelor saya hampir mencapai disitu apakah saya mengalami gejala"" jantung koroner ? 

"
761,761,561,561,serangan-jantung,/komunitas/topic/sakit-jantung-tiba-tiba-setelah-makan-dan-tertawa,". umur saya 20 tahun, akhir2 ini dada saya/jantung terasa sakit tiba2 setelah saya makan dan tertawa. sakitnya seperti tertusuk, saya jadi kesusahan ketika menarik nafas dan bergerak. terimakasih 
"
854,854,654,654,penyakit-jantung-koroner,/komunitas/topic/negatif-ischemic-respon-dengan-ves,",
perkenalkan saya wanitausia 33 tahun 9 bulan, bulan kmren melakukan mcu dg treadmill. hasilnyanegatif ischemic respon dengan ves dan disarankan bertemu spesialis jantung, mohon penjelasan awal, karena saya penasaran dan memang belum bertemu  spesialis jantung
"
352,352,77,77,penyakit-jantung-koroner,/komunitas/topic/jantung-koronerae47e7,",
  apakah makan daun kelor/air daun kelor dapat menyembuhkan jantung koroner?
"
1057,1057,932,932,serangan-jantung,/komunitas/topic/jantungan,",  pertanda apa yang dapat di gunakan sebagai indikator jantungan?.mohon jawaban nya
"
1203,1203,2216,2216,gagal-jantung,/komunitas/topic/penyakit-payah-jantung-pada-ibu-hamil,  tnya apa yang dimaksud dengan penyakit payah jantung pada ibu hamil Ã£ÂÃ¢Â ?
292,292,17,17,penyakit-jantung-bawaan,/komunitas/topic/avsd-pada-janin," ...saya hamil 31 minggu dan janin saya terkena avsd ..kira kira apa yang bisa saya lakukan ?
"
749,749,549,549,serangan-jantung,/komunitas/topic/kenapa-jantung-terasa-sakit-saat-terkena-angin-malam,", saya hana salsabila umur 18 th,    ya dada saya dibagian jantung sering bgt sakit kalo terkena polisi tidur atau angin malam dan asma saya sering kambuh kalau terkena angin 
"
0,0,1896,1896,stroke,/komunitas/topic/terapi-bekam, kalo pasien terkena stroke dan punya gangguan irama jantung ingin melakukan terapi bekam ada bahayanya tidak ? terimakasih.
21,21,2070,2070,stroke,/komunitas/topic/kinerja-jantung,",apakah terlalu sering berlari/jogging akan membuat kinerja jantung bermasalah??"
1757,1757,2770,2770,serangan-jantung,/komunitas/topic/lemah-jantung-2," ? saya iyan umur saya 21th.  tan,setiap mnghbiskan 1btg rokok ada rasa mengganjal bgn dada kiri,kira"" seberapa kronis sakit sa?"
1454,1454,2467,2467,serangan-jantung,/komunitas/topic/sakit-dada-kiri-11, ada yg mau saya kan. kemaren dada kiri saya sakit seperti di tusuk.tidak ada sesak.tidak keringat dingin. saya ke ugd jam 12 siang.di ekg hasilnya aritma dan abnormal.hasil enzim jantung ckmb tinggi 43.tromponin normal. saya di rawat sehari.di pantau enzimnya jam 9 malam enzim normal kembali.di ekg 3x normal.akhirnya saya di suruh pulang. saya juga pernah msct cariak normal tidak ada penyumbatan. apakah sekarang saya sudah terkena serangan jantung 
1636,1636,2649,2649,serangan-jantung,/komunitas/topic/dada-kiri-sakit-3,..  ya dada kiri saya suka sakit ngilu nyeri deket payudara..tapi hanya sesaat aja Ã£Â¢Ã¢ÂÃ¢Â¦ nanti kambuh lagiii dan strusnya seperti itu.. trimakasih
1453,1453,2466,2466,serangan-jantung,/komunitas/topic/jantung-berdetak-cepat-2," ,saya celine . bertan,saya kan pernah sakit karena demam tinggi,bersamaan dengan demam itu jantung saya detaknya cepat sekali sampai saat ini saya merawa jantung saya itu lebih cepat berdekatnya dari pada orang normal .ketika saya ekg ke  itu kata nya ada kelainan begitu .apakah itu termaksud abnormal jantung atau ada sesuatu yang lain ??.trimah kasih "
331,331,56,56,penyakit-jantung-bawaan,/komunitas/topic/injap-jantung-berlubang,"hi. saya nak bertaya bagi pihak  yg berumur 51 tahun. selepas dia discan dengan ecg, didapati injap jantungnya disyaki berlubang. symptoms 2-3 minggu lalu: sakit dada sikit, batuk(kering), badan rasa lemah dan cepat letih1. jadi apakah rawatan yang sesuai? 2. perlukah dimasukkan camera untuk tentukan kaedah rawatan yang sesuai? 3. kalau dibiarkan tanpa rawatan, apa yg akan berlaku dan risikonya?
"
340,340,65,65,penyakit-jantung-bawaan,/komunitas/topic/penyakit-jantung-bawaan-9," ,
 menayakan apakah betul pertumbuhan kuku kaki dan tangan bisa terganggu karna punya penyakit jantung bawaan? kebetulan  punya pjb moderate vsd pm 4,2-4,8 mm, sudah 1 bulan kuku kaki dan tangan  seperti terkena jamur kuku (belah dan kusam) tp waktu saya periksa k dr sp. kk beliau mengatakan ini bukan krna jamur tp karna  punya pjb jd pertumbuhan kuku nya terganggu. apakah betul? mohon penjelasann. terimakasih

"
246,246,1369,1369,stroke,/komunitas/topic/sering-meminun-obat-proneuron-cantropil-sehari-bisa-3x-dan-itu-sdh-hmpr-2-thn,"ibu sy terkena stroke hampir 3 thn lebih, dan sekarang sering meminum obat preoneuron, catropil sehari bisa 3x mqlah sampai 4x, apakah efek samping yg bisa timbul akibat sering minum obat obat di atas, 
"
847,847,647,647,penyakit-jantung-koroner,/komunitas/topic/pemasangan-iabp-pada-pasien-ima,". saya dyna amalia mahasiswa universitas muhammadiyah malang. saya ingin mekan tentng bagaimanakah cara pemasangan alat iabp pada pasien infark miokard akut (ima). mohon penjelasannter. terimakasih
"
126,126,2012,2012,stroke,/komunitas/topic/pasca-stroke,"... ,  kena stroke 6 bulan yg lalu krn ht dan diabet tipe 2. tubuh bagian kiri tdk berfungsi shg memaki selang ngt untuk makanan dan minum nya. bgm cara mengajari makan melalui mulut lagi. krn beliau selalu menolak klu dikasih bubur kadang muntah lagi. dua hari ini beberapa kali muntah stlh diberi susu via sonde. kira2 saya hrs bgm ? .."
1347,1347,2360,2360,aritmia,/komunitas/topic/penyebab-aritmia,... saya ineu umur 21 tahun saya punya riwayat penyakit jantung  kmaren dada saya sakit ritme jantungnya tidak stabil dan smpai pingsan tapi kata kka saya itu penyebab dari magh saya yg sudah kronis... apakah ada hubungann magh kronis dengan ritme jantung tidak stabil..??   mhon dijawab
397,397,122,122,penyakit-jantung-koroner,/komunitas/topic/badan-sering-lelah-telinga-kiri-berdenging-dan-sering-merasa-cemas,";
saya ingin mekan mengenai kondisi kesehatan saya;
sekitar 5 bulan yang lalu saya mengalami pingsan/blackout, saya jatuh dari kursi ke lantai dengan bagian kiri badan menghantam lantai, kemungkinan kepala saya ikut terbentur karena agak sakit di bagian frame kacamata sebelah kiri.
setelah di cek ke , infonya tekanan darah saya rendah karena kecapean dan di kasih resep multivitamin.
seminggu setelahnya, saya merasa badan saya sangat lemas disertai rasa cemas, keringatan dan jantung berdebar2, tangan sebelah kiri serasa kebas,ada rasa tidak nyaman di dada sebelah kiri seperti pegel yang tidak hilang/ serasa di tekan dan sering terbangun dari tidur dengan perasaan cemas (selama seminggu saya banyak konsumsi daging karena saat itu lebaran dan konsumsi kopi kental hampir 3 kali sehari)
setelah di cek ke  kolesterol saya terindikasi agak tinggi sekitar 220, lalu karena saya mengeluh soal tangan kiri kebas dan dada kiri tidak nyaman maka saya di rujuk ke  penyakit dalam.
hasil ecg pertama hasilnya kurang baik sehingga di anjurkan stress test
hasil stress test saya info  adalah borderline cad, info  tidak bisa memberi vonis karna saya memang tak pernah olahraga. dan dianjurkan stress test 6 bulan lagi.
setelah itu saya ubah pola makan, mengurangi rokok dan menjaga asupan makanan dan pola tidur.
sekitar dua bulan kemudian saya test full medical checkup, semua normal termasuk ecg dan x-ray hanya cholesterol yang masih agak tinggi namun sudah jauh turun dari sebelumnya.
hingga saat ini saya sering merasa;
1. cemas dan gampang emosi
2. telinga sering berdenging
3. badan terasa lelah
4. keseimbangan berjalan sedikit terganggu, seperti agak mengambang layaknya orang baru bangun tidur.
5. bagian dada dan perut sering terasa nyeri beberapa saat seperti ada yg berdenyut/ berjalan di dalam dan sering berpindah kadang di dada kiri, kadang di dada kanan kadang di perut kadan di sisi badan
peran saya;
1. kondisi apa yang saya alami dari histori di atas.
2. apakah kemungkinan ada impact ke telinga kiri saya pada saat pingsan jatuh sehingga telinga berdering dan keseimbangan badan terganggu
3. apakah kecemasan saya berpengaruh terhadap kondisi saya, karena jujur saya takut kena sakit jantung dan sering kepikiran.
4. kemana sebaiknya saya konsultasi untuk mendapatkan gambaran lebih jelas mengenai kondisi saya, karena penjelasan semua  yang saya datangi sangat minim penjelasan mengenai kondisi dan hasil test dan bahkan symptomps yang saya alami terkesan seperti diabaikan saja dan hanya fokus pada hasi test darah/ecg dll.

terimakasih sebelumnya untuk waktunya
"
1020,1020,895,895,aritmia,/komunitas/topic/pvc-jantung,"  christian berumur 21thn  ini jantung saya kok tiba tiba kayak berhenti terus agak sesak tapi cuma 1-2 detik saya liat di google kelainan pvc saya pernah cek ke direkam ekg,rongsen jantung ka normal soalnya saat dicek gejala tidak muncul memang jarang muncul cuma kalau tubuh keadaan kurang fit kelelahan munculnya bahkan sehari bisa 3 kali tapi kalau dah normal tubuhnya paling 1-2 bulan sekali nahh peranya apakah pvc saya ini bahaya atau tidak ..tips agar tidak terulang gimana  suka panik kalau gejala muncul kalau muncul panik .. terimakasih sebelumnya
"
649,649,449,449,aritmia,/komunitas/topic/ciri-ciri-penyakit-jantung-gimana-dok-,"jadi saya sering ngerasa jantung ini kalo diblng nyeri tu ga dan dibilng berdeba tu ga,tapi gek bergetar dgn ritme cepat tapi cma beberapa detik aja gitu , itu  ya?
"
1069,1069,944,944,serangan-jantung,/komunitas/topic/serangan-jantung-18,"  ,  baru beberapa hari ini terkena serangan jantung, sekarang masih dalam tanganan rumah sakit. yang saya khawatirkan pihak rumah sakit dan  agak lambat. sehari kemarin belum ada visit dr .Ã¢Â   sudah di fonis positif serangan dan sekarang hari ke 3 di rs dan sudah 3 kali di suntuk diviti untuk pengenceran darah. sekarang kondisinya sudah membaik dan sudah tidak ada gejala nyeri di dadanya, tapi  masih lelah jika banyak bicara dan suka tiba2 mengigil dan normal kembali dalam jangka waktu beberapa menit. kira2 apa yang harus sy lakukan  karena saya  ke pihak rs untuk penanganan apa yang lebih lanjut tidak ada tanggapan yang memuaskan dan  belum visit2 sampai saat ini
mungkin alo bisa memberikan pencerahan agar saya tenang terimakasih"
1088,1088,963,963,serangan-jantung,/komunitas/topic/apa-solusinya-99," , saya umur 19th. keluhan saya, sering tiba2 jantung seperti berhenti berdetak, dan nyeri pada kepala saya. saya pikir saya hanya butuh vitamin,stla saya minum vitamin tetap sama , kadang tiba2 susah nafas juga . kira-kira  ? trimakasih."
706,706,506,506,serangan-jantung,/komunitas/topic/perut-kembung-dan-sesak-nafasb99f16,", . papah saya memiliki riwayat serangan jantung ringan pada 2 tahun yang lalu. dan sekarang setiap malam papah saya merasakan perut kembung, sesak nafas dan merasakan jantung nya sakit. bagaimana penanganan sementara di rumah ?
"
